,Day_Number,World,Job,Points,Rank,Name
0,9,carbuncle,CRP,1200000,1,림셔벗
1,9,carbuncle,CRP,1060139,2,카르밀라
2,9,carbuncle,CRP,905074,3,해파링
3,9,carbuncle,CRP,801936,4,Roze
4,9,carbuncle,CRP,738230,5,벨브
5,9,carbuncle,CRP,627050,6,담유
6,9,carbuncle,CRP,626418,7,양덕만
7,9,carbuncle,CRP,607574,8,페이페이
8,9,carbuncle,CRP,571299,9,르타오
9,9,carbuncle,CRP,570900,10,샤이엔
10,9,carbuncle,CRP,550864,11,제타벤슨
11,9,carbuncle,CRP,493203,12,폭주기관차
12,9,carbuncle,CRP,380523,13,클로비스
13,9,carbuncle,CRP,291601,14,Mandarin
14,9,carbuncle,CRP,260272,15,귤곰
15,9,carbuncle,CRP,216595,16,곰구리
16,9,carbuncle,CRP,159228,17,Sandg
17,9,carbuncle,CRP,129889,18,트리키
18,9,carbuncle,CRP,108826,19,헤스티오
19,9,carbuncle,CRP,103637,20,프린클
20,9,carbuncle,CRP,99226,21,메핌
21,9,carbuncle,CRP,84258,22,아울엔
22,9,carbuncle,CRP,75623,23,시리우스
23,9,carbuncle,CRP,66679,24,소트소트
24,9,carbuncle,CRP,62835,25,관엽식물
25,9,carbuncle,CRP,56349,26,선령
26,9,carbuncle,CRP,54467,27,사자자리
27,9,carbuncle,CRP,53032,28,니아시
28,9,carbuncle,CRP,51303,29,우리집아기고양이
29,9,carbuncle,CRP,50444,30,소네트
30,9,carbuncle,CRP,50050,31,티나한
31,9,carbuncle,CRP,49762,32,레아메
32,9,carbuncle,CRP,49650,33,서닌장
33,9,carbuncle,CRP,44954,34,버밀리안
34,9,carbuncle,CRP,44370,35,싸부
35,9,carbuncle,CRP,42090,36,뉴비지만
36,9,carbuncle,CRP,41461,37,단팥당고
37,9,carbuncle,CRP,40353,38,루시루얀
38,9,carbuncle,CRP,39664,39,디로
39,9,carbuncle,CRP,38694,40,필트오버
40,9,carbuncle,CRP,38250,41,온새온새
41,9,carbuncle,CRP,36723,42,Iscaria
42,9,carbuncle,CRP,34502,43,민용
43,9,carbuncle,CRP,33078,44,리제
44,9,carbuncle,CRP,31994,45,옷걸이
45,9,carbuncle,CRP,31256,46,Lure
46,9,carbuncle,CRP,31214,47,아지안
47,9,carbuncle,CRP,31194,48,Newlyn
48,9,carbuncle,CRP,30721,49,금지된언어
49,9,carbuncle,CRP,30403,50,쑤우
50,9,carbuncle,CRP,30030,51,쵸'
51,9,carbuncle,CRP,29661,52,뺘압
52,9,carbuncle,CRP,29502,53,넛츠
53,9,carbuncle,CRP,29343,54,제갈감자
54,9,carbuncle,CRP,27834,55,치리
55,9,carbuncle,CRP,27660,56,송인
56,9,carbuncle,CRP,27489,57,도다리
57,9,carbuncle,CRP,27431,58,뚝뚝이
58,9,carbuncle,CRP,26256,59,힐줄랑말랑'
59,9,carbuncle,CRP,25829,60,포리링
60,9,carbuncle,CRP,24940,61,이젤란
61,9,carbuncle,CRP,24753,62,학라
62,9,carbuncle,CRP,24501,63,사로
63,9,carbuncle,CRP,23880,64,힘먀
64,9,carbuncle,CRP,23795,65,캐드
65,9,carbuncle,CRP,23163,66,요네즈
66,9,carbuncle,CRP,22547,67,Panbee
67,9,carbuncle,CRP,22216,68,네이텐
