,Day_Number,World,Job,Points,Rank,Name
0,4,carbuncle,CRP,490196,1,카르밀라
1,4,carbuncle,CRP,402200,2,해파링
2,4,carbuncle,CRP,315039,3,담유
3,4,carbuncle,CRP,311294,4,벨브
4,4,carbuncle,CRP,302487,5,Roze
5,4,carbuncle,CRP,300164,6,페이페이
6,4,carbuncle,CRP,273748,7,르타오
7,4,carbuncle,CRP,260297,8,림셔벗
8,4,carbuncle,CRP,228217,9,샤이엔
9,4,carbuncle,CRP,184483,10,폭주기관차
10,4,carbuncle,CRP,162566,11,제타벤슨
11,4,carbuncle,CRP,150750,12,Mandarin
12,4,carbuncle,CRP,112408,13,Sandg
13,4,carbuncle,CRP,110803,14,양덕만
14,4,carbuncle,CRP,105049,15,헤스티오
15,4,carbuncle,CRP,93280,16,프린클
16,4,carbuncle,CRP,91988,17,곰구리
17,4,carbuncle,CRP,75623,18,시리우스
18,4,carbuncle,CRP,51862,19,귤곰
19,4,carbuncle,CRP,46238,20,관엽식물
20,4,carbuncle,CRP,37319,21,트리키
21,4,carbuncle,CRP,36874,22,아울엔
22,4,carbuncle,CRP,33870,23,싸부
23,4,carbuncle,CRP,33445,24,레아메
24,4,carbuncle,CRP,33046,25,니아시
25,4,carbuncle,CRP,32850,26,온새온새
26,4,carbuncle,CRP,31952,27,소네트
27,4,carbuncle,CRP,29700,28,쵸'
28,4,carbuncle,CRP,29661,29,뺘압
29,4,carbuncle,CRP,24199,30,넛츠
30,4,carbuncle,CRP,24000,31,학라
31,4,carbuncle,CRP,23465,32,단팥당고
32,4,carbuncle,CRP,22361,33,리제
33,4,carbuncle,CRP,21776,34,연명
34,4,carbuncle,CRP,21450,35,서닌장
35,4,carbuncle,CRP,21280,36,힐줄랑말랑'
36,4,carbuncle,CRP,20212,37,메핌
37,4,carbuncle,CRP,19998,38,옷걸이
38,4,carbuncle,CRP,19939,39,네이텐
39,4,carbuncle,CRP,19550,40,민용
40,4,carbuncle,CRP,19020,41,Newlyn
41,4,carbuncle,CRP,18823,42,디로
42,4,carbuncle,CRP,18461,43,아지안
43,4,carbuncle,CRP,17809,44,찬현
44,4,carbuncle,CRP,17707,45,재환
45,4,carbuncle,CRP,17117,46,사로
46,4,carbuncle,CRP,16778,47,영광
47,4,carbuncle,CRP,16131,48,필트오버
48,4,carbuncle,CRP,15780,49,힘먀
49,4,carbuncle,CRP,15684,50,Iscaria
50,4,carbuncle,CRP,14812,51,림사
51,4,carbuncle,CRP,14430,52,뉴비지만
52,4,carbuncle,CRP,13908,53,아재
53,4,carbuncle,CRP,13492,54,비올란테
54,4,carbuncle,CRP,13394,55,세쭈
55,4,carbuncle,CRP,13050,56,아마이조
56,4,carbuncle,CRP,12775,57,러브메
57,4,carbuncle,CRP,12510,58,해파리고래
58,4,carbuncle,CRP,12392,59,김히리
59,4,carbuncle,CRP,12220,60,이젤란
60,4,carbuncle,CRP,12142,61,세루토
61,4,carbuncle,CRP,12136,62,박도혜
62,4,carbuncle,CRP,12107,63,Godiard
63,4,carbuncle,CRP,11998,64,숨숨
64,4,carbuncle,CRP,11848,65,키라쉬
65,4,carbuncle,CRP,11835,66,검방쥔냐이트
66,4,carbuncle,CRP,11831,67,우리집아기고양이
67,4,carbuncle,CRP,11310,68,제갈감자
68,4,carbuncle,CRP,11192,69,Sar'a
69,4,carbuncle,CRP,11017,70,루르샤린
70,4,carbuncle,CRP,10905,71,평정
71,4,carbuncle,CRP,10800,72,발로란
72,4,carbuncle,CRP,10775,73,뚝뚝이
73,4,carbuncle,CRP,10650,74,사헌
74,4,carbuncle,CRP,10332,75,소트소트
75,4,carbuncle,CRP,9841,76,니니아
