,Day_Number,World,Job,Points,Rank,Name
0,7,carbuncle,CRP,1008674,1,카르밀라
1,7,carbuncle,CRP,722055,2,림셔벗
2,7,carbuncle,CRP,704418,3,해파링
3,7,carbuncle,CRP,601679,4,Roze
4,7,carbuncle,CRP,562915,5,벨브
5,7,carbuncle,CRP,510718,6,페이페이
6,7,carbuncle,CRP,486647,7,담유
7,7,carbuncle,CRP,450300,8,제타벤슨
8,7,carbuncle,CRP,425425,9,샤이엔
9,7,carbuncle,CRP,422168,10,양덕만
10,7,carbuncle,CRP,416283,11,르타오
11,7,carbuncle,CRP,366758,12,폭주기관차
12,7,carbuncle,CRP,291601,13,Mandarin
13,7,carbuncle,CRP,208974,14,곰구리
14,7,carbuncle,CRP,202854,15,클로비스
15,7,carbuncle,CRP,151423,16,Sandg
16,7,carbuncle,CRP,129889,17,트리키
17,7,carbuncle,CRP,108826,18,헤스티오
18,7,carbuncle,CRP,103637,19,프린클
19,7,carbuncle,CRP,79601,20,귤곰
20,7,carbuncle,CRP,78408,21,아울엔
21,7,carbuncle,CRP,76391,22,메핌
22,7,carbuncle,CRP,75623,23,시리우스
23,7,carbuncle,CRP,51303,24,우리집아기고양이
24,7,carbuncle,CRP,50444,25,소네트
25,7,carbuncle,CRP,49762,26,레아메
26,7,carbuncle,CRP,48721,27,니아시
27,7,carbuncle,CRP,46456,28,관엽식물
28,7,carbuncle,CRP,45686,29,소트소트
29,7,carbuncle,CRP,41370,30,싸부
30,7,carbuncle,CRP,39900,31,서닌장
31,7,carbuncle,CRP,39664,32,디로
32,7,carbuncle,CRP,38941,33,사자자리
33,7,carbuncle,CRP,38250,34,온새온새
34,7,carbuncle,CRP,32617,35,뉴비지만
35,7,carbuncle,CRP,32429,36,티나한
36,7,carbuncle,CRP,32151,37,단팥당고
37,7,carbuncle,CRP,30860,38,선령
38,7,carbuncle,CRP,30721,39,금지된언어
39,7,carbuncle,CRP,30529,40,리제
40,7,carbuncle,CRP,30030,41,쵸'
41,7,carbuncle,CRP,29661,42,뺘압
42,7,carbuncle,CRP,29502,43,넛츠
43,7,carbuncle,CRP,28998,44,옷걸이
44,7,carbuncle,CRP,27489,45,도다리
45,7,carbuncle,CRP,27353,46,루시루얀
46,7,carbuncle,CRP,27205,47,Newlyn
47,7,carbuncle,CRP,26954,48,버밀리안
48,7,carbuncle,CRP,26256,49,힐줄랑말랑'
49,7,carbuncle,CRP,26144,50,민용
50,7,carbuncle,CRP,24753,51,학라
51,7,carbuncle,CRP,24429,52,Iscaria
52,7,carbuncle,CRP,24187,53,필트오버
53,7,carbuncle,CRP,22797,54,치리
54,7,carbuncle,CRP,22216,55,네이텐
55,7,carbuncle,CRP,21790,56,이젤란
56,7,carbuncle,CRP,21776,57,연명
57,7,carbuncle,CRP,21707,58,사로
58,7,carbuncle,CRP,21660,59,송인
59,7,carbuncle,CRP,21633,60,제갈감자
60,7,carbuncle,CRP,21410,61,아재
61,7,carbuncle,CRP,21390,62,힘먀
62,7,carbuncle,CRP,21145,63,쑤우
63,7,carbuncle,CRP,20733,64,비올란테
64,7,carbuncle,CRP,20411,65,찬현
65,7,carbuncle,CRP,19892,66,영광
66,7,carbuncle,CRP,19883,67,뚝뚝이
67,7,carbuncle,CRP,19833,68,요네즈
68,7,carbuncle,CRP,19410,69,세야린
69,7,carbuncle,CRP,19230,70,타리크
70,7,carbuncle,CRP,19050,71,아마이조
71,7,carbuncle,CRP,18891,72,림사
72,7,carbuncle,CRP,18761,73,캐드
73,7,carbuncle,CRP,18461,74,아지안
74,7,carbuncle,CRP,18415,75,러브메
75,7,carbuncle,CRP,18234,76,다오니다온
76,7,carbuncle,CRP,18139,77,아실리
77,7,carbuncle,CRP,17707,78,재환
78,7,carbuncle,CRP,17540,79,디랑
79,7,carbuncle,CRP,17527,80,Sar'a
80,7,carbuncle,CRP,17385,81,Lure
81,7,carbuncle,CRP,17204,82,초이
82,7,carbuncle,CRP,17027,83,프란시즈
83,7,carbuncle,CRP,15663,84,포리링
84,7,carbuncle,CRP,15134,85,박도혜
85,7,carbuncle,CRP,15068,86,평정
86,7,carbuncle,CRP,14959,87,검방쥔냐이트
87,7,carbuncle,CRP,14683,88,Panbee
88,7,carbuncle,CRP,14518,89,숨숨
89,7,carbuncle,CRP,13812,90,니니아
90,7,carbuncle,CRP,13394,91,세쭈
91,7,carbuncle,CRP,13300,92,불끈한그대
92,7,carbuncle,CRP,12832,93,냥아재
93,7,carbuncle,CRP,12667,94,격언
94,7,carbuncle,CRP,12510,95,해파리고래
95,7,carbuncle,CRP,12392,96,김히리
96,7,carbuncle,CRP,12142,97,세루토
97,7,carbuncle,CRP,12117,98,Lullaby
98,7,carbuncle,CRP,12107,99,Godiard
99,7,carbuncle,CRP,12105,100,스이라
100,7,carbuncle,BSM,1124163,1,트레오닌
101,7,carbuncle,BSM,1050000,2,Ciel
102,7,carbuncle,BSM,839519,3,바이올렛헌터
103,7,carbuncle,BSM,498286,4,택배업자
104,7,carbuncle,BSM,492702,5,미미레미레
105,7,carbuncle,BSM,451143,6,어둠의흑설탕도끼
106,7,carbuncle,BSM,422966,7,남익황
107,7,carbuncle,BSM,402949,8,회오리감자
108,7,carbuncle,BSM,388811,9,뱁새세아
109,7,carbuncle,BSM,301758,10,모찌교
110,7,carbuncle,BSM,264603,11,깡패햄스터
111,7,carbuncle,BSM,261680,12,상인
112,7,carbuncle,BSM,260894,13,머스타드쏘쓰
113,7,carbuncle,BSM,226880,14,옐버
114,7,carbuncle,BSM,207914,15,월묘'
115,7,carbuncle,BSM,194452,16,Rubin
116,7,carbuncle,BSM,187105,17,곽민수
117,7,carbuncle,BSM,167067,18,세라비스
118,7,carbuncle,BSM,159780,19,미코드
119,7,carbuncle,BSM,156603,20,백사해
120,7,carbuncle,BSM,145982,21,Mandarin
121,7,carbuncle,BSM,140852,22,사과파이살인사건
122,7,carbuncle,BSM,138290,23,건하
123,7,carbuncle,BSM,98449,24,오르비
124,7,carbuncle,BSM,94077,25,별목화
125,7,carbuncle,BSM,90735,26,로저맥클로어
126,7,carbuncle,BSM,90046,27,세레스타
127,7,carbuncle,BSM,85147,28,프린클
128,7,carbuncle,BSM,82730,29,소트소트
129,7,carbuncle,BSM,78420,30,Lure
130,7,carbuncle,BSM,74192,31,아이프
131,7,carbuncle,BSM,68551,32,아이크반츠
132,7,carbuncle,BSM,64444,33,튠버기
133,7,carbuncle,BSM,58764,34,엔쵸비
134,7,carbuncle,BSM,58259,35,Delta
135,7,carbuncle,BSM,53233,36,Grahatia
136,7,carbuncle,BSM,50124,37,가이아스
137,7,carbuncle,BSM,44010,38,포디사디
138,7,carbuncle,BSM,40406,39,커즈
139,7,carbuncle,BSM,36267,40,무테
140,7,carbuncle,BSM,35253,41,스치아르
141,7,carbuncle,BSM,34493,42,도달
142,7,carbuncle,BSM,33555,43,나노링'
143,7,carbuncle,BSM,32926,44,Hwavan
144,7,carbuncle,BSM,32694,45,굴구
145,7,carbuncle,BSM,32032,46,영숙
146,7,carbuncle,BSM,31722,47,미다'
147,7,carbuncle,BSM,31665,48,마고'
148,7,carbuncle,BSM,31149,49,무기징역
149,7,carbuncle,BSM,29074,50,미인수
150,7,carbuncle,BSM,27153,51,응호
151,7,carbuncle,BSM,26430,52,유스
152,7,carbuncle,BSM,26325,53,아르타니스
153,7,carbuncle,BSM,26198,54,하나인
154,7,carbuncle,BSM,25858,55,나래나래
155,7,carbuncle,BSM,25136,56,샤오사랑
156,7,carbuncle,BSM,24522,57,잇사갈
157,7,carbuncle,BSM,24420,58,기공사딜싸모름
158,7,carbuncle,BSM,23985,59,윤으
159,7,carbuncle,BSM,23231,60,아미시아
160,7,carbuncle,BSM,23220,61,보리밀
161,7,carbuncle,BSM,22185,62,Kio
162,7,carbuncle,BSM,21167,63,이리'
163,7,carbuncle,BSM,20678,64,고구마돌이
164,7,carbuncle,BSM,19149,65,도건
165,7,carbuncle,BSM,18993,66,천사
166,7,carbuncle,BSM,18780,67,피카츄빵
167,7,carbuncle,BSM,18690,68,진비월
168,7,carbuncle,BSM,17818,69,달볓
169,7,carbuncle,BSM,17691,70,카샤다라
170,7,carbuncle,BSM,17325,71,켈피
171,7,carbuncle,BSM,17178,72,부겐빌레아
172,7,carbuncle,BSM,17096,73,아카타르시아
173,7,carbuncle,BSM,16275,74,바르타
174,7,carbuncle,BSM,16230,75,아델리'
175,7,carbuncle,BSM,16123,76,아케미
176,7,carbuncle,BSM,15441,77,사망
177,7,carbuncle,BSM,15390,78,애옹이귀여웡
178,7,carbuncle,BSM,14974,79,나흐트코볼트
179,7,carbuncle,BSM,14700,80,가룬
180,7,carbuncle,BSM,14400,81,매화님
181,7,carbuncle,BSM,14366,82,에카드
182,7,carbuncle,BSM,14250,83,박남욱군의비명
183,7,carbuncle,BSM,13625,84,치코포코
184,7,carbuncle,BSM,13062,85,연두부데워먹기
185,7,carbuncle,BSM,12090,86,세야린
186,7,carbuncle,BSM,11970,87,필로시코스
187,7,carbuncle,BSM,11731,88,지헌
188,7,carbuncle,BSM,11489,89,강세
189,7,carbuncle,BSM,11307,90,세루토
190,7,carbuncle,BSM,11138,91,김스승
191,7,carbuncle,BSM,10260,92,슈뢰딩거의고양이
192,7,carbuncle,BSM,9999,93,도혜성
193,7,carbuncle,BSM,9879,94,안디바
194,7,carbuncle,BSM,9778,95,피타
195,7,carbuncle,BSM,9440,96,Jade
196,7,carbuncle,BSM,9236,97,머그
197,7,carbuncle,BSM,9001,98,새라
198,7,carbuncle,BSM,8999,99,낰낰
199,7,carbuncle,BSM,8805,100,천직
200,7,carbuncle,ARM,2022585,1,환경
201,7,carbuncle,ARM,1464951,2,여름물고기
202,7,carbuncle,ARM,1222730,3,리유니엘
203,7,carbuncle,ARM,1200273,4,빠른바람
204,7,carbuncle,ARM,1074739,5,최아치
205,7,carbuncle,ARM,1030897,6,라프란체
206,7,carbuncle,ARM,1013172,7,림셔벗
207,7,carbuncle,ARM,843503,8,마콩
208,7,carbuncle,ARM,812294,9,오르키누스
209,7,carbuncle,ARM,787017,10,다미다미
210,7,carbuncle,ARM,770432,11,샤리엔
211,7,carbuncle,ARM,765389,12,도도니
212,7,carbuncle,ARM,660668,13,숲바다
213,7,carbuncle,ARM,571241,14,메스테
214,7,carbuncle,ARM,500052,15,슈니발렌'
215,7,carbuncle,ARM,458594,16,Noxa
216,7,carbuncle,ARM,438370,17,팽태자
217,7,carbuncle,ARM,346725,18,미코드
218,7,carbuncle,ARM,305468,19,솔리티나
219,7,carbuncle,ARM,298481,20,야나하
220,7,carbuncle,ARM,163503,21,연명
221,7,carbuncle,ARM,152854,22,테시엔
222,7,carbuncle,ARM,144262,23,세라비스
223,7,carbuncle,ARM,144005,24,발리마르
224,7,carbuncle,ARM,123251,25,하다르
225,7,carbuncle,ARM,117116,26,Youya
226,7,carbuncle,ARM,89471,27,아이젠허트
227,7,carbuncle,ARM,84648,28,금악
228,7,carbuncle,ARM,83412,29,프린클
229,7,carbuncle,ARM,83130,30,Tarto
230,7,carbuncle,ARM,80493,31,공갈공갈
231,7,carbuncle,ARM,76543,32,코코라비
232,7,carbuncle,ARM,76401,33,겨울의현
233,7,carbuncle,ARM,74576,34,코코너엇
234,7,carbuncle,ARM,74244,35,리아이하
235,7,carbuncle,ARM,70095,36,슈네르
236,7,carbuncle,ARM,63090,37,리이이언
237,7,carbuncle,ARM,62556,38,키나토트
238,7,carbuncle,ARM,61474,39,주노
239,7,carbuncle,ARM,61232,40,벨라모르테
240,7,carbuncle,ARM,60000,41,아루시아
241,7,carbuncle,ARM,59553,42,퐁퐁팡
242,7,carbuncle,ARM,54623,43,리리아리아
243,7,carbuncle,ARM,54176,44,면세된'노차
244,7,carbuncle,ARM,51108,45,미네크
245,7,carbuncle,ARM,50214,46,극대화
246,7,carbuncle,ARM,49417,47,Lesion
247,7,carbuncle,ARM,47043,48,별뿌
248,7,carbuncle,ARM,46056,49,나츠
249,7,carbuncle,ARM,42535,50,이나스엘
250,7,carbuncle,ARM,41562,51,루델렌
251,7,carbuncle,ARM,40933,52,설땅몬
252,7,carbuncle,ARM,40642,53,아이토
253,7,carbuncle,ARM,39832,54,리보
254,7,carbuncle,ARM,39059,55,강장제
255,7,carbuncle,ARM,33965,56,엑사
256,7,carbuncle,ARM,33677,57,쿤도리
257,7,carbuncle,ARM,32810,58,연륜
258,7,carbuncle,ARM,32490,59,새늘
259,7,carbuncle,ARM,32288,60,반젤리스
260,7,carbuncle,ARM,30150,61,아이레네
261,7,carbuncle,ARM,30117,62,재환
262,7,carbuncle,ARM,30051,63,은재
263,7,carbuncle,ARM,29910,64,풍비
264,7,carbuncle,ARM,29560,65,이스트렐
265,7,carbuncle,ARM,28803,66,케일럽
266,7,carbuncle,ARM,28800,67,결정화
267,7,carbuncle,ARM,28486,68,미역
268,7,carbuncle,ARM,28470,69,견하
269,7,carbuncle,ARM,28470,70,마그누스
270,7,carbuncle,ARM,28318,71,유디스
271,7,carbuncle,ARM,27728,72,병아리
272,7,carbuncle,ARM,27048,73,천생
273,7,carbuncle,ARM,26598,74,금림
274,7,carbuncle,ARM,26155,75,일레인
275,7,carbuncle,ARM,25494,76,엔트리히
276,7,carbuncle,ARM,25196,77,슴니
277,7,carbuncle,ARM,25190,78,고솜
278,7,carbuncle,ARM,25177,79,만우쨔흥
279,7,carbuncle,ARM,24510,80,곳게
280,7,carbuncle,ARM,24390,81,플루바닉
281,7,carbuncle,ARM,24376,82,승조
282,7,carbuncle,ARM,24322,83,샤샤문
283,7,carbuncle,ARM,24094,84,김찰리
284,7,carbuncle,ARM,23971,85,팡수
285,7,carbuncle,ARM,23791,86,쮸냥
286,7,carbuncle,ARM,23672,87,차우
287,7,carbuncle,ARM,23520,88,네이렌
288,7,carbuncle,ARM,23389,89,Deneb
289,7,carbuncle,ARM,22919,90,카스반
290,7,carbuncle,ARM,22620,91,데미오즈마
291,7,carbuncle,ARM,22500,92,엠포리온
292,7,carbuncle,ARM,22472,93,유리안
293,7,carbuncle,ARM,22446,94,스프레이
