,Day_Number,World,Job,Points,Rank,Name
0,4,carbuncle,CRP,1002222,NaN,림셔벗
1,4,carbuncle,CRP,603776,NaN,어빈
2,4,carbuncle,CRP,594911,NaN,카르밀라
3,4,carbuncle,CRP,540988,NaN,진지한죠스바
4,4,carbuncle,CRP,475738,NaN,슈퍼잡초
5,4,carbuncle,CRP,416530,NaN,엘라헤'
6,4,carbuncle,CRP,407322,NaN,하양이잇
7,4,carbuncle,CRP,381509,NaN,윤새강
8,4,carbuncle,CRP,379521,NaN,챠티
9,4,carbuncle,CRP,371399,NaN,Roze
10,4,carbuncle,CRP,355444,NaN,레아메
11,4,carbuncle,CRP,332575,NaN,꼬기
12,4,carbuncle,CRP,272792,NaN,키아리
13,4,carbuncle,CRP,272192,NaN,건하
14,4,carbuncle,CRP,169760,NaN,클릿클릿
15,4,carbuncle,CRP,160310,NaN,우유앙팡
16,4,carbuncle,CRP,154048,NaN,과꽃
17,4,carbuncle,CRP,149769,NaN,장애물
18,4,carbuncle,CRP,131142,NaN,니니아
19,4,carbuncle,CRP,128330,NaN,붉은달
20,4,carbuncle,CRP,117166,NaN,빙둔
21,4,carbuncle,CRP,107073,NaN,Amnehiles
22,4,carbuncle,CRP,106964,NaN,박도혜
23,4,carbuncle,CRP,106330,NaN,호리애
24,4,carbuncle,CRP,104430,NaN,강민
25,4,carbuncle,CRP,101548,NaN,버나미
26,4,carbuncle,CRP,84866,NaN,메가실드
27,4,carbuncle,CRP,71041,NaN,성직자
28,4,carbuncle,CRP,66350,NaN,카타크
29,4,carbuncle,CRP,64859,NaN,요정학입문
30,4,carbuncle,CRP,56395,NaN,Rubia
31,4,carbuncle,CRP,52030,NaN,곱하기
32,4,carbuncle,CRP,46438,NaN,메핌
33,4,carbuncle,CRP,42632,NaN,두운
34,4,carbuncle,CRP,42420,NaN,엘가난
35,4,carbuncle,CRP,38646,NaN,뚜비둡
36,4,carbuncle,CRP,36039,NaN,밥돌이
37,4,carbuncle,CRP,29955,NaN,회오리감자
38,4,carbuncle,CRP,29643,NaN,티그리스
39,4,carbuncle,CRP,20535,NaN,신은삼
40,4,carbuncle,CRP,20068,NaN,코다
41,4,carbuncle,CRP,18815,NaN,루제로
42,4,carbuncle,CRP,16697,NaN,렘피르
43,4,carbuncle,CRP,16253,NaN,아레인
44,4,carbuncle,CRP,16159,NaN,탄빵이
45,4,carbuncle,CRP,15740,NaN,든세
46,4,carbuncle,CRP,15033,NaN,알데바란
47,4,carbuncle,CRP,14855,NaN,단해
48,4,carbuncle,CRP,14752,NaN,Mandarin
49,4,carbuncle,CRP,14340,NaN,하쿠온
50,4,carbuncle,CRP,14282,NaN,톤토리
51,4,carbuncle,CRP,13489,NaN,부겐빌레아
52,4,carbuncle,CRP,12569,NaN,Grahatia
53,4,carbuncle,CRP,12020,NaN,따뜻한핫초코
54,4,carbuncle,CRP,11863,NaN,아르샤빈
55,4,carbuncle,CRP,11518,NaN,꾸루
56,4,carbuncle,CRP,11326,NaN,교수님교수형
57,4,carbuncle,CRP,11310,NaN,애옹이귀여웡
58,4,carbuncle,CRP,11010,NaN,힘먀
59,4,carbuncle,CRP,10950,NaN,데이링
60,4,carbuncle,CRP,10710,NaN,영업부장
61,4,carbuncle,CRP,10627,NaN,린트
62,4,carbuncle,CRP,10587,NaN,아롱씨
63,4,carbuncle,CRP,10459,NaN,포엘라
64,4,carbuncle,CRP,10195,NaN,세피로트
65,4,carbuncle,CRP,9688,NaN,Sandg
66,4,carbuncle,CRP,9580,NaN,샤띠
67,4,carbuncle,CRP,9486,NaN,하낫
68,4,carbuncle,CRP,9390,NaN,레드포드
69,4,carbuncle,CRP,9072,NaN,우간장
70,4,carbuncle,CRP,8728,NaN,느을
71,4,carbuncle,CRP,8700,NaN,녹스
72,4,carbuncle,CRP,8425,NaN,오르비
73,4,carbuncle,CRP,8133,NaN,하가
74,4,carbuncle,CRP,8083,NaN,빛의동생
75,4,carbuncle,CRP,8048,NaN,스케치북
76,4,carbuncle,CRP,7890,NaN,타프
77,4,carbuncle,CRP,7800,NaN,날뛰는사자
78,4,carbuncle,CRP,7744,NaN,말랑클
79,4,carbuncle,CRP,7234,NaN,세세리
80,4,carbuncle,CRP,7073,NaN,로윈
81,4,carbuncle,CRP,7035,NaN,라니'
82,4,carbuncle,CRP,6718,NaN,쵸꼬비
83,4,carbuncle,CRP,6702,NaN,카스반
84,4,carbuncle,CRP,6334,NaN,샐비아
85,4,carbuncle,CRP,6330,NaN,Wely
86,4,carbuncle,CRP,6115,NaN,동쿠
87,4,carbuncle,CRP,5977,NaN,와스유티아
88,4,carbuncle,CRP,5970,NaN,김춘팔
89,4,carbuncle,CRP,5806,NaN,앙갚음
90,4,carbuncle,CRP,5800,NaN,환멸님
91,4,carbuncle,CRP,5785,NaN,이전투가끝나면
92,4,carbuncle,CRP,5718,NaN,Mintea
93,4,carbuncle,CRP,5700,NaN,Burnjjang
94,4,carbuncle,CRP,5610,NaN,이교
95,4,carbuncle,CRP,5502,NaN,태세
96,4,carbuncle,CRP,5430,NaN,싹수
97,4,carbuncle,CRP,5361,NaN,새제
98,4,carbuncle,CRP,5174,NaN,하양하양
99,4,carbuncle,CRP,5157,NaN,Rimo
100,4,carbuncle,BSM,874086,NaN,김새해
101,4,carbuncle,BSM,786118,NaN,우주먼지
102,4,carbuncle,BSM,603058,NaN,트레오닌
103,4,carbuncle,BSM,544489,NaN,스타사파이어
104,4,carbuncle,BSM,488465,NaN,천사
105,4,carbuncle,BSM,358220,NaN,냥코센세
106,4,carbuncle,BSM,353972,NaN,한호
107,4,carbuncle,BSM,353837,NaN,미르시류
108,4,carbuncle,BSM,352700,NaN,유별
109,4,carbuncle,BSM,350879,NaN,우리집오르슈팡
110,4,carbuncle,BSM,316483,NaN,오쯔
111,4,carbuncle,BSM,304606,NaN,너구루
112,4,carbuncle,BSM,302820,NaN,눌눌
113,4,carbuncle,BSM,284434,NaN,Xenon
114,4,carbuncle,BSM,225285,NaN,류에온
115,4,carbuncle,BSM,221762,NaN,아르딘
116,4,carbuncle,BSM,129348,NaN,참담한마음
117,4,carbuncle,BSM,126897,NaN,앙겔
118,4,carbuncle,BSM,125648,NaN,코스트
119,4,carbuncle,BSM,125316,NaN,단콩
120,4,carbuncle,BSM,102225,NaN,발로란
121,4,carbuncle,BSM,99701,NaN,떡둘떡셋
122,4,carbuncle,BSM,90685,NaN,머그
123,4,carbuncle,BSM,79046,NaN,고고슈
124,4,carbuncle,BSM,75460,NaN,금지된언어
125,4,carbuncle,BSM,68908,NaN,머스타드쏘쓰
126,4,carbuncle,BSM,60171,NaN,보리밀
127,4,carbuncle,BSM,58897,NaN,꾸루
128,4,carbuncle,BSM,57468,NaN,에스키온
129,4,carbuncle,BSM,56484,NaN,딸기초코케이크
130,4,carbuncle,BSM,50831,NaN,이자성
131,4,carbuncle,BSM,46576,NaN,떠뤼
132,4,carbuncle,BSM,42745,NaN,이오폴드
133,4,carbuncle,BSM,40895,NaN,하다르
134,4,carbuncle,BSM,30292,NaN,정남
135,4,carbuncle,BSM,29407,NaN,헤이든
136,4,carbuncle,BSM,28138,NaN,주노
137,4,carbuncle,BSM,26760,NaN,클릭
138,4,carbuncle,BSM,23680,NaN,야한세건
139,4,carbuncle,BSM,23114,NaN,너'구리
140,4,carbuncle,BSM,22694,NaN,레블란제
141,4,carbuncle,BSM,22387,NaN,방랑객
142,4,carbuncle,BSM,21199,NaN,다비흐
143,4,carbuncle,BSM,19609,NaN,렌타
144,4,carbuncle,BSM,18041,NaN,Clovis
145,4,carbuncle,BSM,17507,NaN,엔초
146,4,carbuncle,BSM,17470,NaN,이원
147,4,carbuncle,BSM,14426,NaN,하온부
148,4,carbuncle,BSM,14228,NaN,백우
149,4,carbuncle,BSM,13958,NaN,오묘
150,4,carbuncle,BSM,13160,NaN,로저맥클로어
151,4,carbuncle,BSM,12857,NaN,힘을원하는가
152,4,carbuncle,BSM,12678,NaN,사리
153,4,carbuncle,BSM,12321,NaN,아롱씨
154,4,carbuncle,BSM,12188,NaN,J'oritz
155,4,carbuncle,BSM,12119,NaN,하현
156,4,carbuncle,BSM,11627,NaN,슈니발렌'
157,4,carbuncle,BSM,11463,NaN,윤새강
158,4,carbuncle,BSM,11251,NaN,네프
159,4,carbuncle,BSM,9990,NaN,야옹하세요
160,4,carbuncle,BSM,9858,NaN,벨리
161,4,carbuncle,BSM,9660,NaN,Louvre
162,4,carbuncle,BSM,9240,NaN,리피터
163,4,carbuncle,BSM,9000,NaN,매화님
164,4,carbuncle,BSM,8940,NaN,해시
165,4,carbuncle,BSM,8939,NaN,세르겔
166,4,carbuncle,BSM,8786,NaN,테이르
167,4,carbuncle,BSM,8623,NaN,연파랑
168,4,carbuncle,BSM,8473,NaN,봄사과
169,4,carbuncle,BSM,8411,NaN,화이트아웃
170,4,carbuncle,BSM,8364,NaN,Catherine
171,4,carbuncle,BSM,8238,NaN,휴런
172,4,carbuncle,BSM,7860,NaN,신스케'
173,4,carbuncle,BSM,7549,NaN,레마
174,4,carbuncle,BSM,7415,NaN,메리딸기
175,4,carbuncle,BSM,6502,NaN,미니메추리알
176,4,carbuncle,BSM,5968,NaN,크라이츠
177,4,carbuncle,BSM,5877,NaN,엔쵸비
178,4,carbuncle,BSM,5850,NaN,벨브
179,4,carbuncle,BSM,5806,NaN,강세
180,4,carbuncle,BSM,5589,NaN,Marcell
181,4,carbuncle,BSM,5562,NaN,아소부
182,4,carbuncle,BSM,5535,NaN,코코아맛
183,4,carbuncle,BSM,5519,NaN,슈이펠
184,4,carbuncle,BSM,5472,NaN,무어야악
185,4,carbuncle,BSM,5391,NaN,아리아드네
186,4,carbuncle,BSM,5378,NaN,아이크반츠
187,4,carbuncle,BSM,5352,NaN,페엘
188,4,carbuncle,BSM,5250,NaN,전방에고라니발사
189,4,carbuncle,BSM,5116,NaN,셀라
190,4,carbuncle,BSM,5046,NaN,쎄샤
191,4,carbuncle,BSM,5041,NaN,엔클로셔
192,4,carbuncle,BSM,4988,NaN,세세리
193,4,carbuncle,BSM,4963,NaN,광식
194,4,carbuncle,BSM,4928,NaN,린샤
195,4,carbuncle,BSM,4899,NaN,쮸냥
196,4,carbuncle,BSM,4845,NaN,스노우민트치즈빵
197,4,carbuncle,BSM,4807,NaN,옥신
198,4,carbuncle,BSM,4800,NaN,하담연
199,4,carbuncle,BSM,4782,NaN,내신부
200,4,carbuncle,ARM,1300011,NaN,환경
201,4,carbuncle,ARM,954199,NaN,지언정
202,4,carbuncle,ARM,803683,NaN,대길
203,4,carbuncle,ARM,794376,NaN,쿠프카
204,4,carbuncle,ARM,787692,NaN,은한
205,4,carbuncle,ARM,627146,NaN,포이즌파이크
206,4,carbuncle,ARM,542006,NaN,유리안
207,4,carbuncle,ARM,530217,NaN,테시엔
208,4,carbuncle,ARM,506313,NaN,카마인
209,4,carbuncle,ARM,439214,NaN,아롱씨
210,4,carbuncle,ARM,421371,NaN,사야엔
211,4,carbuncle,ARM,359417,NaN,유디스
212,4,carbuncle,ARM,353200,NaN,여름물고기
213,4,carbuncle,ARM,333737,NaN,스메
214,4,carbuncle,ARM,318824,NaN,카스테라
215,4,carbuncle,ARM,278472,NaN,아이젠허트
216,4,carbuncle,ARM,260354,NaN,예그리나
217,4,carbuncle,ARM,200939,NaN,Ciel
218,4,carbuncle,ARM,183030,NaN,데드락
219,4,carbuncle,ARM,171601,NaN,헤스티오
220,4,carbuncle,ARM,161413,NaN,슴끈
221,4,carbuncle,ARM,157355,NaN,곰구리
222,4,carbuncle,ARM,155156,NaN,리이이언
223,4,carbuncle,ARM,153985,NaN,개인주의자선언
224,4,carbuncle,ARM,124540,NaN,슈네르
225,4,carbuncle,ARM,121033,NaN,처분
