,Day_Number,World,Job,Points,Rank,Name
0,7,carbuncle,CRP,1758502,NaN,림셔벗
1,7,carbuncle,CRP,1161531,NaN,어빈
2,7,carbuncle,CRP,1119051,NaN,진지한죠스바
3,7,carbuncle,CRP,1053126,NaN,건하
4,7,carbuncle,CRP,1008686,NaN,슈퍼잡초
5,7,carbuncle,CRP,800501,NaN,윤새강
6,7,carbuncle,CRP,766190,NaN,과꽃
7,7,carbuncle,CRP,756339,NaN,하양이잇
8,7,carbuncle,CRP,733413,NaN,레아메
9,7,carbuncle,CRP,698326,NaN,Roze
10,7,carbuncle,CRP,692639,NaN,엘라헤'
11,7,carbuncle,CRP,683789,NaN,카르밀라
12,7,carbuncle,CRP,675080,NaN,챠티
13,7,carbuncle,CRP,603172,NaN,꼬기
14,7,carbuncle,CRP,503983,NaN,키아리
15,7,carbuncle,CRP,490496,NaN,우유앙팡
16,7,carbuncle,CRP,463462,NaN,클릿클릿
17,7,carbuncle,CRP,392315,NaN,장애물
18,7,carbuncle,CRP,311767,NaN,니니아
19,7,carbuncle,CRP,280414,NaN,붉은달
20,7,carbuncle,CRP,278110,NaN,강민
21,7,carbuncle,CRP,249110,NaN,메가실드
22,7,carbuncle,CRP,233092,NaN,밥돌이
23,7,carbuncle,CRP,212688,NaN,님이못해서그래요
24,7,carbuncle,CRP,209789,NaN,요정학입문
25,7,carbuncle,CRP,207829,NaN,박도혜
26,7,carbuncle,CRP,205323,NaN,버나미
27,7,carbuncle,CRP,185305,NaN,호리애
28,7,carbuncle,CRP,134228,NaN,메핌
29,7,carbuncle,CRP,117166,NaN,빙둔
30,7,carbuncle,CRP,107910,NaN,아레인
31,7,carbuncle,CRP,101210,NaN,야생의불곰
32,7,carbuncle,CRP,90379,NaN,제레미드쉬펠
33,7,carbuncle,CRP,79769,NaN,엘가난
34,7,carbuncle,CRP,79082,NaN,성직자
35,7,carbuncle,CRP,74219,NaN,뚜비둡
36,7,carbuncle,CRP,72515,NaN,회오리감자
37,7,carbuncle,CRP,70585,NaN,하쿠온
38,7,carbuncle,CRP,69743,NaN,Rubia
39,7,carbuncle,CRP,68997,NaN,카타크
40,7,carbuncle,CRP,60738,NaN,티그리스
41,7,carbuncle,CRP,59242,NaN,두운
42,7,carbuncle,CRP,53871,NaN,신은삼
43,7,carbuncle,CRP,52030,NaN,곱하기
44,7,carbuncle,CRP,50996,NaN,탄빵이
45,7,carbuncle,CRP,50720,NaN,렘피르
46,7,carbuncle,CRP,43639,NaN,포엘라
47,7,carbuncle,CRP,38922,NaN,따뜻한핫초코
48,7,carbuncle,CRP,35653,NaN,세피로트
49,7,carbuncle,CRP,35537,NaN,알데바란
50,7,carbuncle,CRP,35463,NaN,타프
51,7,carbuncle,CRP,35412,NaN,톤토리
52,7,carbuncle,CRP,31976,NaN,부겐빌레아
53,7,carbuncle,CRP,31533,NaN,Grahatia
54,7,carbuncle,CRP,31340,NaN,리유니엘
55,7,carbuncle,CRP,30508,NaN,코다
56,7,carbuncle,CRP,29603,NaN,루제로
57,7,carbuncle,CRP,25208,NaN,Mandarin
58,7,carbuncle,CRP,20971,NaN,로우스
59,7,carbuncle,CRP,20032,NaN,아르샤빈
60,7,carbuncle,CRP,19560,NaN,Ding
61,7,carbuncle,CRP,18540,NaN,영업부장
62,7,carbuncle,CRP,18312,NaN,단해
63,7,carbuncle,CRP,16740,NaN,싹수
64,7,carbuncle,CRP,16560,NaN,날뛰는사자
65,7,carbuncle,CRP,16321,NaN,북극곰살리기
66,7,carbuncle,CRP,16176,NaN,라니'
67,7,carbuncle,CRP,15740,NaN,든세
68,7,carbuncle,CRP,15120,NaN,녹스
69,7,carbuncle,CRP,15098,NaN,공갈공갈
70,7,carbuncle,CRP,14850,NaN,체아르
71,7,carbuncle,CRP,13912,NaN,아직덜자란
72,7,carbuncle,CRP,13783,NaN,스케치북
73,7,carbuncle,CRP,13423,NaN,테이르
74,7,carbuncle,CRP,12964,NaN,Sandg
75,7,carbuncle,CRP,12582,NaN,샐비아
76,7,carbuncle,CRP,12580,NaN,샤띠
77,7,carbuncle,CRP,12357,NaN,빛의동생
78,7,carbuncle,CRP,12139,NaN,셀라
79,7,carbuncle,CRP,11700,NaN,Burnjjang
80,7,carbuncle,CRP,11656,NaN,교수님교수형
81,7,carbuncle,CRP,11646,NaN,엘펜
82,7,carbuncle,CRP,11576,NaN,폭주기관차
83,7,carbuncle,CRP,11518,NaN,꾸루
