,Day_Number,World,Job,Points,Rank,Name
0,3,carbuncle,CRP,705135,1,림셔벗
1,3,carbuncle,CRP,500887,2,어빈
2,3,carbuncle,CRP,419797,3,슈퍼잡초
3,3,carbuncle,CRP,399541,4,진지한죠스바
4,3,carbuncle,CRP,304083,5,하양이잇
5,3,carbuncle,CRP,294383,6,엘라헤'
6,3,carbuncle,CRP,280128,7,Roze
7,3,carbuncle,CRP,264502,8,레아메
8,3,carbuncle,CRP,233934,9,윤새강
9,3,carbuncle,CRP,223165,10,챠티
10,3,carbuncle,CRP,212181,11,카르밀라
11,3,carbuncle,CRP,190289,12,꼬기
12,3,carbuncle,CRP,163411,13,건하
13,3,carbuncle,CRP,156666,14,키아리
14,3,carbuncle,CRP,104964,15,우유앙팡
15,3,carbuncle,CRP,91792,16,장애물
16,3,carbuncle,CRP,81244,17,과꽃
17,3,carbuncle,CRP,80305,18,붉은달
18,3,carbuncle,CRP,74488,19,클릿클릿
19,3,carbuncle,CRP,71430,20,빙둔
20,3,carbuncle,CRP,63080,21,카타크
21,3,carbuncle,CRP,62068,22,니니아
22,3,carbuncle,CRP,48637,23,강민
23,3,carbuncle,CRP,46208,24,버나미
24,3,carbuncle,CRP,44274,25,Amnehiles
25,3,carbuncle,CRP,42473,26,성직자
26,3,carbuncle,CRP,41733,27,곱하기
27,3,carbuncle,CRP,38742,28,두운
28,3,carbuncle,CRP,35323,29,메가실드
29,3,carbuncle,CRP,32346,30,호리애
30,3,carbuncle,CRP,30394,31,Rubia
31,3,carbuncle,CRP,27997,32,메핌
32,3,carbuncle,CRP,27379,33,엘가난
33,3,carbuncle,CRP,22520,34,티그리스
34,3,carbuncle,CRP,20377,35,뚜비둡
35,3,carbuncle,CRP,18135,36,신은삼
36,3,carbuncle,CRP,17903,37,요정학입문
37,3,carbuncle,CRP,17820,38,박도혜
38,3,carbuncle,CRP,15341,39,밥돌이
39,3,carbuncle,CRP,14778,40,루제로
40,3,carbuncle,CRP,13113,41,든세
41,3,carbuncle,CRP,11518,42,꾸루
