,Day_Number,World,Job,Points,Rank,Name
0,5,carbuncle,CRP,822238,1,샤리엔
1,5,carbuncle,CRP,749102,2,셀크
2,5,carbuncle,CRP,617035,3,오팔오팔
3,5,carbuncle,CRP,600000,4,Ciel
4,5,carbuncle,CRP,574354,5,카르밀라
5,5,carbuncle,CRP,378552,6,귤곰
6,5,carbuncle,CRP,377364,7,니니아
7,5,carbuncle,CRP,295093,8,졸려졸려졸려
8,5,carbuncle,CRP,290570,9,우리집오르슈팡
9,5,carbuncle,CRP,287333,10,페이페이
10,5,carbuncle,CRP,269671,11,설찬
11,5,carbuncle,CRP,253761,12,단령
12,5,carbuncle,CRP,253550,13,일레인
13,5,carbuncle,CRP,244264,14,림셔벗
14,5,carbuncle,CRP,243167,15,Roze
15,5,carbuncle,CRP,239653,16,메가실드
16,5,carbuncle,CRP,239285,17,아레인
17,5,carbuncle,CRP,224704,18,리에페
18,5,carbuncle,CRP,213025,19,관엽식물
19,5,carbuncle,CRP,212972,20,복공자
20,5,carbuncle,CRP,211847,21,로윈
21,5,carbuncle,CRP,211418,22,Lure
22,5,carbuncle,CRP,203504,23,치즈소세지살식마
23,5,carbuncle,CRP,200252,24,제콩
24,5,carbuncle,CRP,196284,25,Nicky
25,5,carbuncle,CRP,187091,26,스메
26,5,carbuncle,CRP,177910,27,폭주기관차
27,5,carbuncle,CRP,167908,28,Jucie
28,5,carbuncle,CRP,159816,29,르메리비얀
29,5,carbuncle,CRP,149593,30,알데바란
30,5,carbuncle,CRP,145918,31,츠읔
31,5,carbuncle,CRP,129301,32,토토
32,5,carbuncle,CRP,115980,33,리즈베릿
33,5,carbuncle,CRP,111668,34,상은
34,5,carbuncle,CRP,103534,35,실버하이니스
35,5,carbuncle,CRP,100061,36,환경
36,5,carbuncle,CRP,99926,37,클로비스
37,5,carbuncle,CRP,94733,38,디로
38,5,carbuncle,CRP,87640,39,오르비
39,5,carbuncle,CRP,79076,40,린함펠만
40,5,carbuncle,CRP,74601,41,딘보
41,5,carbuncle,CRP,73151,42,섭목이
42,5,carbuncle,CRP,70697,43,루칼리스
43,5,carbuncle,CRP,61230,44,묭윰
44,5,carbuncle,CRP,53195,45,힐줄랑말랑'
45,5,carbuncle,CRP,45524,46,창민
46,5,carbuncle,CRP,41748,47,뀨리
47,5,carbuncle,CRP,38514,48,메핌
48,5,carbuncle,CRP,37872,49,강세
49,5,carbuncle,CRP,36467,50,포디사디
50,5,carbuncle,CRP,32079,51,파피오페딜럼
51,5,carbuncle,CRP,31699,52,라르바
52,5,carbuncle,CRP,29513,53,사드
53,5,carbuncle,CRP,27086,54,조돌
54,5,carbuncle,CRP,20679,55,타인'
55,5,carbuncle,CRP,19375,56,카샤퀘렐
56,5,carbuncle,CRP,19006,57,김소금
57,5,carbuncle,CRP,17058,58,셋꼬등어
58,5,carbuncle,CRP,16950,59,여울로
59,5,carbuncle,CRP,15866,60,Michael
60,5,carbuncle,CRP,15587,61,장티푸스
61,5,carbuncle,CRP,15426,62,Rubia
62,5,carbuncle,CRP,14070,63,리라이
63,5,carbuncle,CRP,13224,64,아이레네
64,5,carbuncle,CRP,12524,65,우리집아기고양이
65,5,carbuncle,CRP,12000,66,마일
66,5,carbuncle,CRP,11698,67,라랴
67,5,carbuncle,CRP,11347,68,뺘압
68,5,carbuncle,CRP,11070,69,먼지덕사
69,5,carbuncle,CRP,10930,70,록리
70,5,carbuncle,CRP,10740,71,딸내미
71,5,carbuncle,CRP,9406,72,라반
72,5,carbuncle,CRP,9297,73,칼리슈페
73,5,carbuncle,CRP,8837,74,보보리
74,5,carbuncle,CRP,8435,75,로메리아
75,5,carbuncle,CRP,8400,76,비올란테
76,5,carbuncle,CRP,8086,77,기요
77,5,carbuncle,CRP,7545,78,보리스일럼
78,5,carbuncle,CRP,6856,79,네샨
79,5,carbuncle,CRP,6712,80,도다리
80,5,carbuncle,CRP,5910,81,날뛰는사자
81,5,carbuncle,CRP,5876,82,비샤
82,5,carbuncle,CRP,5191,83,김븨엘
83,5,carbuncle,CRP,5086,84,뼈없는생선
84,5,carbuncle,CRP,5070,85,헤트릭스
85,5,carbuncle,CRP,4928,86,토맹이
86,5,carbuncle,CRP,4750,87,레이토
87,5,carbuncle,CRP,4585,88,명품여사장이에요
88,5,carbuncle,CRP,4478,89,Nuri
89,5,carbuncle,CRP,4282,90,야나하
90,5,carbuncle,CRP,4190,91,다휘
91,5,carbuncle,CRP,4140,92,애옹이귀여웡
92,5,carbuncle,CRP,4093,93,해파리고래
93,5,carbuncle,CRP,3897,94,기찬
94,5,carbuncle,CRP,3847,95,시에릭티아
95,5,carbuncle,CRP,3645,96,지헌
96,5,carbuncle,CRP,3304,97,라무라무
97,5,carbuncle,CRP,3222,98,겨울이야기
98,5,carbuncle,CRP,3000,99,갈레트
99,5,carbuncle,CRP,2982,100,히소카
100,5,carbuncle,CRP,2903,101,쿠로야나기쥰이치
101,5,carbuncle,CRP,2842,102,슬픔의위안
102,5,carbuncle,CRP,2689,103,흰월
103,5,carbuncle,CRP,2585,104,까만소금
104,5,carbuncle,CRP,2502,105,레티시엘
105,5,carbuncle,CRP,2461,106,크로니카
106,5,carbuncle,CRP,2275,107,탄빵이
107,5,carbuncle,CRP,2220,108,보붕
108,5,carbuncle,CRP,2201,109,메이
109,5,carbuncle,CRP,2070,110,로지엔
110,5,carbuncle,CRP,1949,111,아케미
111,5,carbuncle,CRP,1833,112,유프
112,5,carbuncle,CRP,1695,113,흰머리수리
113,5,carbuncle,CRP,1666,114,누'
114,5,carbuncle,CRP,1650,115,페라오
115,5,carbuncle,CRP,1530,116,한기린
116,5,carbuncle,CRP,1470,117,렌팡렌팡
117,5,carbuncle,CRP,1439,118,아이스어
118,5,carbuncle,CRP,1429,119,라릿
119,5,carbuncle,CRP,1427,120,설백합
120,5,carbuncle,CRP,1350,121,반젤리스
121,5,carbuncle,CRP,1320,122,히맨
122,5,carbuncle,CRP,1315,123,눌눌
123,5,carbuncle,CRP,1260,124,길복남
124,5,carbuncle,CRP,1260,125,하밀
125,5,carbuncle,CRP,1246,126,전방에고라니발사
126,5,carbuncle,CRP,1224,127,달의반란
127,5,carbuncle,CRP,1200,128,박브라키오사우르스
128,5,carbuncle,CRP,1146,129,반류아
129,5,carbuncle,CRP,1146,130,아나트
130,5,carbuncle,CRP,1140,131,먀카론
131,5,carbuncle,CRP,1115,132,라노시
132,5,carbuncle,CRP,1080,133,타카
133,5,carbuncle,CRP,1020,134,프레이'이스마일
134,5,carbuncle,CRP,1020,135,현행범
135,5,carbuncle,CRP,985,136,나나곰인형
136,5,carbuncle,CRP,952,137,므디
137,5,carbuncle,CRP,845,138,루산
138,5,carbuncle,CRP,780,139,사유카나이
139,5,carbuncle,CRP,750,140,네이텐
140,5,carbuncle,CRP,750,141,아일리
141,5,carbuncle,CRP,736,142,블랙만두
142,5,carbuncle,CRP,720,143,비엠'
143,5,carbuncle,CRP,715,144,수입레몬
144,5,carbuncle,CRP,600,145,밀삐
145,5,carbuncle,CRP,600,146,쮸냥
146,5,carbuncle,CRP,570,147,칸트선생
147,5,carbuncle,CRP,542,148,마리안드
148,5,carbuncle,CRP,540,149,소트소트
149,5,carbuncle,CRP,540,150,잎사귀
150,5,carbuncle,CRP,535,151,니뒤에
151,5,carbuncle,CRP,510,152,쑤우
152,5,carbuncle,CRP,510,153,펠릭스호프
153,5,carbuncle,CRP,480,154,담유
154,5,carbuncle,CRP,480,155,치타타
155,5,carbuncle,CRP,450,156,트리스트람
156,5,carbuncle,CRP,450,157,Monologue
157,5,carbuncle,CRP,447,158,유마니
158,5,carbuncle,CRP,432,159,호박몽블랑
159,5,carbuncle,CRP,430,160,공급사슬
160,5,carbuncle,CRP,409,161,달조각부엉이
161,5,carbuncle,CRP,396,162,Rafiela
162,5,carbuncle,CRP,390,163,심밤비
163,5,carbuncle,CRP,390,164,카쿠모
164,5,carbuncle,CRP,337,165,해너츠
165,5,carbuncle,CRP,330,166,아카아스
166,5,carbuncle,CRP,300,167,상어향수
167,5,carbuncle,CRP,300,168,아리엘로
168,5,carbuncle,CRP,300,169,이베리
169,5,carbuncle,CRP,290,170,아틸라카
170,5,carbuncle,CRP,286,171,고등어감자조림
171,5,carbuncle,CRP,276,172,단임
172,5,carbuncle,CRP,266,173,케일
173,5,carbuncle,CRP,236,174,문스톤
174,5,carbuncle,CRP,220,175,기계북극곰
175,5,carbuncle,CRP,210,176,우트나피쉬팀
176,5,carbuncle,CRP,203,177,딜리버리
177,5,carbuncle,CRP,201,178,취직까지숨참는사람
178,5,carbuncle,CRP,197,179,물범
179,5,carbuncle,CRP,192,180,야맥
180,5,carbuncle,CRP,180,181,라그린다
181,5,carbuncle,CRP,180,182,유레인
182,5,carbuncle,CRP,165,183,콤코미
183,5,carbuncle,CRP,150,184,김고통
184,5,carbuncle,CRP,150,185,제레이븐
185,5,carbuncle,CRP,121,186,느타리
186,5,carbuncle,CRP,120,187,류리링
187,5,carbuncle,CRP,120,188,즉살
188,5,carbuncle,CRP,96,189,톈샹모어롱
189,5,carbuncle,CRP,90,190,천기
190,5,carbuncle,CRP,90,191,필트오버
191,5,carbuncle,CRP,90,192,호빵맨
192,5,carbuncle,CRP,80,193,모이즈'
193,5,carbuncle,CRP,78,194,아지안
194,5,carbuncle,CRP,60,195,김류호
