,Day_Number,World,Job,Points,Rank,Name
0,4,carbuncle,CRP,602277,1,샤리엔
1,4,carbuncle,CRP,503602,2,카르밀라
2,4,carbuncle,CRP,503184,3,셀크
3,4,carbuncle,CRP,450000,4,Ciel
4,4,carbuncle,CRP,429713,5,오팔오팔
5,4,carbuncle,CRP,301034,6,니니아
6,4,carbuncle,CRP,272883,7,귤곰
7,4,carbuncle,CRP,231587,8,페이페이
8,4,carbuncle,CRP,183038,9,단령
9,4,carbuncle,CRP,169115,10,메가실드
10,4,carbuncle,CRP,158549,11,설찬
11,4,carbuncle,CRP,152733,12,폭주기관차
12,4,carbuncle,CRP,152665,13,림셔벗
13,4,carbuncle,CRP,152288,14,졸려졸려졸려
14,4,carbuncle,CRP,151875,15,Roze
15,4,carbuncle,CRP,150810,16,제콩
16,4,carbuncle,CRP,143537,17,우리집오르슈팡
17,4,carbuncle,CRP,143468,18,Nicky
18,4,carbuncle,CRP,143013,19,치즈소세지살식마
19,4,carbuncle,CRP,141078,20,아레인
20,4,carbuncle,CRP,141001,21,로윈
21,4,carbuncle,CRP,137655,22,스메
22,4,carbuncle,CRP,135643,23,복공자
23,4,carbuncle,CRP,123884,24,리에페
24,4,carbuncle,CRP,123237,25,관엽식물
25,4,carbuncle,CRP,120362,26,Jucie
26,4,carbuncle,CRP,109150,27,알데바란
27,4,carbuncle,CRP,103724,28,리즈베릿
28,4,carbuncle,CRP,103595,29,르메리비얀
29,4,carbuncle,CRP,98276,30,일레인
30,4,carbuncle,CRP,97896,31,츠읔
31,4,carbuncle,CRP,95762,32,Lure
32,4,carbuncle,CRP,79076,33,린함펠만
33,4,carbuncle,CRP,70697,34,루칼리스
34,4,carbuncle,CRP,66743,35,토토
35,4,carbuncle,CRP,65464,36,실버하이니스
36,4,carbuncle,CRP,64610,37,디로
37,4,carbuncle,CRP,64442,38,클로비스
38,4,carbuncle,CRP,57858,39,상은
39,4,carbuncle,CRP,57790,40,섭목이
40,4,carbuncle,CRP,37872,41,강세
41,4,carbuncle,CRP,37357,42,힐줄랑말랑'
42,4,carbuncle,CRP,36467,43,포디사디
43,4,carbuncle,CRP,33084,44,창민
44,4,carbuncle,CRP,32392,45,딘보
45,4,carbuncle,CRP,32079,46,파피오페딜럼
46,4,carbuncle,CRP,31699,47,라르바
47,4,carbuncle,CRP,27561,48,오르비
48,4,carbuncle,CRP,27086,49,조돌
49,4,carbuncle,CRP,22429,50,뀨리
50,4,carbuncle,CRP,20698,51,사드
51,4,carbuncle,CRP,20295,52,타인'
52,4,carbuncle,CRP,17836,53,김소금
53,4,carbuncle,CRP,17058,54,셋꼬등어
54,4,carbuncle,CRP,15587,55,장티푸스
55,4,carbuncle,CRP,13516,56,Rubia
56,4,carbuncle,CRP,13380,57,여울로
57,4,carbuncle,CRP,12742,58,카샤퀘렐
58,4,carbuncle,CRP,12594,59,메핌
59,4,carbuncle,CRP,10930,60,록리
60,4,carbuncle,CRP,10510,61,우리집아기고양이
61,4,carbuncle,CRP,10290,62,딸내미
62,4,carbuncle,CRP,8837,63,보보리
63,4,carbuncle,CRP,8732,64,라랴
64,4,carbuncle,CRP,8057,65,리라이
65,4,carbuncle,CRP,7935,66,뺘압
66,4,carbuncle,CRP,7929,67,라반
67,4,carbuncle,CRP,6810,68,비올란테
68,4,carbuncle,CRP,6412,69,네샨
69,4,carbuncle,CRP,5910,70,날뛰는사자
70,4,carbuncle,CRP,5303,71,묭윰
71,4,carbuncle,CRP,4928,72,토맹이
72,4,carbuncle,CRP,4478,73,Nuri
73,4,carbuncle,CRP,4290,74,헤트릭스
74,4,carbuncle,CRP,4226,75,보리스일럼
75,4,carbuncle,CRP,4140,76,애옹이귀여웡
76,4,carbuncle,CRP,4020,77,비샤
77,4,carbuncle,CRP,3959,78,로메리아
78,4,carbuncle,CRP,3316,79,지헌
79,4,carbuncle,CRP,3085,80,명품여사장이에요
80,4,carbuncle,CRP,3070,81,레이토
81,4,carbuncle,CRP,3000,82,갈레트
82,4,carbuncle,CRP,3000,83,마일
83,4,carbuncle,CRP,2982,84,히소카
84,4,carbuncle,CRP,2953,85,라무라무
85,4,carbuncle,CRP,2727,86,칼리슈페
86,4,carbuncle,CRP,2502,87,레티시엘
87,4,carbuncle,CRP,2461,88,크로니카
88,4,carbuncle,CRP,2425,89,시에릭티아
89,4,carbuncle,CRP,2391,90,도다리
90,4,carbuncle,CRP,2362,91,슬픔의위안
91,4,carbuncle,CRP,2275,92,탄빵이
92,4,carbuncle,CRP,2242,93,다휘
93,4,carbuncle,CRP,2201,94,메이
94,4,carbuncle,CRP,1860,95,먼지덕사
95,4,carbuncle,CRP,1695,96,흰머리수리
96,4,carbuncle,CRP,1680,97,흰월
97,4,carbuncle,CRP,1666,98,누'
98,4,carbuncle,CRP,1650,99,페라오
99,4,carbuncle,CRP,1616,100,까만소금
100,4,carbuncle,CRP,1530,101,한기린
101,4,carbuncle,CRP,1529,102,아케미
102,4,carbuncle,CRP,1517,103,해파리고래
103,4,carbuncle,CRP,1473,104,유프
104,4,carbuncle,CRP,1439,105,아이스어
105,4,carbuncle,CRP,1429,106,라릿
106,4,carbuncle,CRP,1362,107,겨울이야기
107,4,carbuncle,CRP,1352,108,기요
108,4,carbuncle,CRP,1320,109,히맨
109,4,carbuncle,CRP,1315,110,눌눌
110,4,carbuncle,CRP,1260,111,길복남
111,4,carbuncle,CRP,1246,112,전방에고라니발사
112,4,carbuncle,CRP,1228,113,기찬
113,4,carbuncle,CRP,1224,114,달의반란
114,4,carbuncle,CRP,1200,115,박브라키오사우르스
115,4,carbuncle,CRP,1146,116,반류아
116,4,carbuncle,CRP,1146,117,아나트
117,4,carbuncle,CRP,1140,118,먀카론
118,4,carbuncle,CRP,1115,119,라노시
119,4,carbuncle,CRP,1039,120,설백합
120,4,carbuncle,CRP,1020,121,프레이'이스마일
121,4,carbuncle,CRP,1020,122,현행범
122,4,carbuncle,CRP,952,123,므디
123,4,carbuncle,CRP,902,124,뼈없는생선
