,Day_Number,World,Job,Points,Rank,Name
0,2,carbuncle,CRP,253404,1,샤리엔
1,2,carbuncle,CRP,233504,2,카르밀라
2,2,carbuncle,CRP,173484,3,Ciel
3,2,carbuncle,CRP,163617,4,오팔오팔
4,2,carbuncle,CRP,156630,5,니니아
5,2,carbuncle,CRP,141479,6,셀크
6,2,carbuncle,CRP,112460,7,림셔벗
7,2,carbuncle,CRP,102021,8,페이페이
8,2,carbuncle,CRP,101579,9,귤곰
9,2,carbuncle,CRP,68581,10,폭주기관차
10,2,carbuncle,CRP,67876,11,치즈소세지살식마
11,2,carbuncle,CRP,67553,12,Nicky
12,2,carbuncle,CRP,60386,13,스메
13,2,carbuncle,CRP,50190,14,관엽식물
14,2,carbuncle,CRP,40346,15,로윈
15,2,carbuncle,CRP,39082,16,츠읔
16,2,carbuncle,CRP,36944,17,아레인
17,2,carbuncle,CRP,36467,18,포디사디
18,2,carbuncle,CRP,31455,19,르메리비얀
19,2,carbuncle,CRP,27267,20,알데바란
20,2,carbuncle,CRP,20208,21,루칼리스
21,2,carbuncle,CRP,18100,22,Jucie
22,2,carbuncle,CRP,15067,23,리즈베릿
23,2,carbuncle,CRP,13473,24,단령
24,2,carbuncle,CRP,12121,25,실버하이니스
25,2,carbuncle,CRP,11571,26,클로비스
26,2,carbuncle,CRP,10270,27,힐줄랑말랑'
27,2,carbuncle,CRP,9750,28,김소금
28,2,carbuncle,CRP,9469,29,라르바
29,2,carbuncle,CRP,9303,30,메가실드
30,2,carbuncle,CRP,9021,31,복공자
31,2,carbuncle,CRP,8837,32,보보리
32,2,carbuncle,CRP,7968,33,조돌
33,2,carbuncle,CRP,6776,34,Rubia
34,2,carbuncle,CRP,6140,35,디로
35,2,carbuncle,CRP,5377,36,라반
36,2,carbuncle,CRP,5369,37,록리
37,2,carbuncle,CRP,5267,38,라랴
38,2,carbuncle,CRP,4879,39,토토
39,2,carbuncle,CRP,4597,40,린함펠만
40,2,carbuncle,CRP,4290,41,우리집아기고양이
41,2,carbuncle,CRP,4222,42,파피오페딜럼
42,2,carbuncle,CRP,3420,43,날뛰는사자
43,2,carbuncle,CRP,3316,44,지헌
44,2,carbuncle,CRP,2774,45,딸내미
45,2,carbuncle,CRP,2460,46,갈레트
46,2,carbuncle,CRP,2450,47,사드
47,2,carbuncle,CRP,2267,48,히소카
48,2,carbuncle,CRP,2201,49,메이
49,2,carbuncle,CRP,1860,50,비올란테
50,2,carbuncle,CRP,1666,51,누'
51,2,carbuncle,CRP,1530,52,한기린
52,2,carbuncle,CRP,1440,53,라무라무
53,2,carbuncle,CRP,1429,54,라릿
54,2,carbuncle,CRP,1246,55,전방에고라니발사
55,2,carbuncle,CRP,1170,56,길복남
56,2,carbuncle,CRP,1146,57,아나트
57,2,carbuncle,CRP,1131,58,눌눌
58,2,carbuncle,CRP,1115,59,라노시
59,2,carbuncle,CRP,1047,60,비샤
60,2,carbuncle,CRP,845,61,루산
61,2,carbuncle,CRP,796,62,아이스어
62,2,carbuncle,CRP,780,63,사유카나이
63,2,carbuncle,CRP,611,64,유프
64,2,carbuncle,CRP,600,65,밀삐
65,2,carbuncle,CRP,600,66,쮸냥
66,2,carbuncle,CRP,570,67,칸트선생
67,2,carbuncle,CRP,540,68,소트소트
68,2,carbuncle,CRP,432,69,호박몽블랑
69,2,carbuncle,CRP,414,70,시에릭티아
70,2,carbuncle,CRP,409,71,달조각부엉이
71,2,carbuncle,CRP,300,72,상어향수
72,2,carbuncle,CRP,286,73,고등어감자조림
73,2,carbuncle,CRP,276,74,단임
74,2,carbuncle,CRP,270,75,헤트릭스
