,Day_Number,World,Job,Points,Rank,Name
0,7,carbuncle,CRP,1212080,1,셀크
1,7,carbuncle,CRP,1200515,2,샤리엔
2,7,carbuncle,CRP,1000000,3,Ciel
3,7,carbuncle,CRP,991731,4,카르밀라
4,7,carbuncle,CRP,928979,5,오팔오팔
5,7,carbuncle,CRP,716360,6,림셔벗
6,7,carbuncle,CRP,641558,7,귤곰
7,7,carbuncle,CRP,549893,8,메가실드
8,7,carbuncle,CRP,549596,9,졸려졸려졸려
9,7,carbuncle,CRP,535330,10,단령
10,7,carbuncle,CRP,510558,11,니니아
11,7,carbuncle,CRP,501167,12,페이페이
12,7,carbuncle,CRP,478168,13,Lure
13,7,carbuncle,CRP,474305,14,우리집오르슈팡
14,7,carbuncle,CRP,448327,15,설찬
15,7,carbuncle,CRP,425238,16,일레인
16,7,carbuncle,CRP,421266,17,폭주기관차
17,7,carbuncle,CRP,416729,18,제콩
18,7,carbuncle,CRP,410635,19,로윈
19,7,carbuncle,CRP,410356,20,Roze
20,7,carbuncle,CRP,387622,21,아레인
21,7,carbuncle,CRP,385329,22,Jucie
22,7,carbuncle,CRP,380605,23,리에페
23,7,carbuncle,CRP,373105,24,복공자
24,7,carbuncle,CRP,350937,25,스메
25,7,carbuncle,CRP,295742,26,치즈소세지살식마
26,7,carbuncle,CRP,293287,27,관엽식물
27,7,carbuncle,CRP,283810,28,Nicky
28,7,carbuncle,CRP,268527,29,토토
29,7,carbuncle,CRP,238222,30,실버하이니스
30,7,carbuncle,CRP,223249,31,츠읔
31,7,carbuncle,CRP,216625,32,르메리비얀
32,7,carbuncle,CRP,215184,33,섭목이
33,7,carbuncle,CRP,211405,34,상은
34,7,carbuncle,CRP,208810,35,알데바란
35,7,carbuncle,CRP,183156,36,묭윰
36,7,carbuncle,CRP,175647,37,오르비
37,7,carbuncle,CRP,151773,38,Michael
38,7,carbuncle,CRP,139150,39,클로비스
39,7,carbuncle,CRP,115980,40,기뮨
40,7,carbuncle,CRP,100061,41,환경
41,7,carbuncle,CRP,94733,42,디로
42,7,carbuncle,CRP,87513,43,힐줄랑말랑'
43,7,carbuncle,CRP,79076,44,린함펠만
44,7,carbuncle,CRP,74601,45,딘보
45,7,carbuncle,CRP,70697,46,루칼리스
46,7,carbuncle,CRP,68936,47,강세
47,7,carbuncle,CRP,65717,48,메핌
48,7,carbuncle,CRP,60409,49,창민
49,7,carbuncle,CRP,55448,50,뀨리
50,7,carbuncle,CRP,43992,51,추릇
51,7,carbuncle,CRP,39408,52,타인'
52,7,carbuncle,CRP,36898,53,사드
53,7,carbuncle,CRP,36467,54,포디사디
54,7,carbuncle,CRP,33595,55,카샤퀘렐
55,7,carbuncle,CRP,32839,56,라르바
56,7,carbuncle,CRP,32079,57,파피오페딜럼
57,7,carbuncle,CRP,27086,58,조돌
58,7,carbuncle,CRP,21450,59,여울로
59,7,carbuncle,CRP,20738,60,Rubia
60,7,carbuncle,CRP,19576,61,김소금
61,7,carbuncle,CRP,19409,62,록리
62,7,carbuncle,CRP,19402,63,리라이
63,7,carbuncle,CRP,18747,64,네샨
64,7,carbuncle,CRP,18413,65,아이레네
65,7,carbuncle,CRP,17864,66,우리집아기고양이
66,7,carbuncle,CRP,17058,67,셋꼬등어
67,7,carbuncle,CRP,16975,68,명품여사장이에요
68,7,carbuncle,CRP,16869,69,뺘압
69,7,carbuncle,CRP,16452,70,야나하
70,7,carbuncle,CRP,16226,71,로메리아
71,7,carbuncle,CRP,15587,72,장티푸스
72,7,carbuncle,CRP,15516,73,먼지덕사
73,7,carbuncle,CRP,14790,74,비올란테
74,7,carbuncle,CRP,13830,75,라랴
75,7,carbuncle,CRP,13689,76,담유
76,7,carbuncle,CRP,12224,77,김븨엘
77,7,carbuncle,CRP,12000,78,마일
78,7,carbuncle,CRP,11547,79,라반
79,7,carbuncle,CRP,11340,80,딸내미
80,7,carbuncle,CRP,10343,81,다휘
81,7,carbuncle,CRP,10213,82,보리스일럼
82,7,carbuncle,CRP,10097,83,김고통
83,7,carbuncle,CRP,9759,84,비샤
84,7,carbuncle,CRP,9725,85,흰월
85,7,carbuncle,CRP,9297,86,칼리슈페
86,7,carbuncle,CRP,9198,87,슬픔의위안
87,7,carbuncle,CRP,8837,88,보보리
88,7,carbuncle,CRP,8653,89,해파리고래
89,7,carbuncle,CRP,8400,90,애옹이귀여웡
90,7,carbuncle,CRP,8097,91,기찬
91,7,carbuncle,CRP,8086,92,기요
92,7,carbuncle,CRP,7468,93,토맹이
93,7,carbuncle,CRP,7330,94,레이토
94,7,carbuncle,CRP,7095,95,대길
95,7,carbuncle,CRP,6712,96,도다리
96,7,carbuncle,CRP,6090,97,헤트릭스
97,7,carbuncle,CRP,5910,98,날뛰는사자
98,7,carbuncle,CRP,5662,99,기계북극곰
99,7,carbuncle,CRP,5576,100,시베이카
100,7,carbuncle,CRP,5186,101,하이드렌지아
101,7,carbuncle,CRP,5113,102,달의반란
102,7,carbuncle,CRP,5086,103,뼈없는생선
103,7,carbuncle,CRP,4980,104,렌팡렌팡
104,7,carbuncle,CRP,4952,105,시에릭티아
105,7,carbuncle,CRP,4837,106,라스린
106,7,carbuncle,CRP,4806,107,이웃집피자
107,7,carbuncle,CRP,4478,108,Nuri
108,7,carbuncle,CRP,4467,109,라무라무
109,7,carbuncle,CRP,4332,110,겨울이야기
110,7,carbuncle,CRP,4050,111,페라오
111,7,carbuncle,CRP,4036,112,설백합
112,7,carbuncle,CRP,3645,113,지헌
113,7,carbuncle,CRP,3029,114,아케미
114,7,carbuncle,CRP,3000,115,갈레트
115,7,carbuncle,CRP,2982,116,히소카
116,7,carbuncle,CRP,2977,117,Hodi
117,7,carbuncle,CRP,2970,118,로지엔
118,7,carbuncle,CRP,2903,119,쿠로야나기쥰이치
119,7,carbuncle,CRP,2690,120,유서아
120,7,carbuncle,CRP,2645,121,까만소금
121,7,carbuncle,CRP,2585,122,흰머리수리
122,7,carbuncle,CRP,2548,123,네이텐
123,7,carbuncle,CRP,2502,124,레티시엘
124,7,carbuncle,CRP,2461,125,크로니카
125,7,carbuncle,CRP,2294,126,프레이'이스마일
126,7,carbuncle,CRP,2275,127,탄빵이
127,7,carbuncle,CRP,2220,128,보붕
128,7,carbuncle,CRP,2201,129,메이
129,7,carbuncle,CRP,1949,130,나나곰인형
130,7,carbuncle,CRP,1833,131,유프
131,7,carbuncle,CRP,1740,132,하밀
132,7,carbuncle,CRP,1680,133,치타타
133,7,carbuncle,CRP,1678,134,히맨
134,7,carbuncle,CRP,1666,135,누'
135,7,carbuncle,CRP,1648,136,현행범
136,7,carbuncle,CRP,1530,137,한기린
137,7,carbuncle,CRP,1439,138,아이스어
138,7,carbuncle,CRP,1429,139,라릿
139,7,carbuncle,CRP,1350,140,반젤리스
140,7,carbuncle,CRP,1350,141,트리스트람
141,7,carbuncle,CRP,1315,142,눌눌
142,7,carbuncle,CRP,1266,143,아지안
143,7,carbuncle,CRP,1260,144,길복남
144,7,carbuncle,CRP,1246,145,전방에고라니발사
145,7,carbuncle,CRP,1200,146,박브라키오사우르스
146,7,carbuncle,CRP,1146,147,반류아
147,7,carbuncle,CRP,1146,148,아나트
148,7,carbuncle,CRP,1140,149,먀카론
149,7,carbuncle,CRP,1115,150,라노시
150,7,carbuncle,CRP,1106,151,케일
151,7,carbuncle,CRP,1080,152,심밤비
152,7,carbuncle,CRP,1080,153,타카
153,7,carbuncle,CRP,1034,154,하운드레이크
154,7,carbuncle,CRP,1009,155,블랙만두
155,7,carbuncle,CRP,952,156,므디
156,7,carbuncle,CRP,900,157,이베리
157,7,carbuncle,CRP,845,158,루산
158,7,carbuncle,CRP,780,159,사유카나이
159,7,carbuncle,CRP,750,160,아일리
160,7,carbuncle,CRP,720,161,비엠'
161,7,carbuncle,CRP,720,162,이레일
162,7,carbuncle,CRP,715,163,수입레몬
163,7,carbuncle,CRP,686,164,엘미샤
164,7,carbuncle,CRP,630,165,펠릭스호프
165,7,carbuncle,CRP,620,166,물범
166,7,carbuncle,CRP,600,167,밀삐
167,7,carbuncle,CRP,600,168,쮸냥
168,7,carbuncle,CRP,570,169,칸트선생
169,7,carbuncle,CRP,542,170,마리안드
170,7,carbuncle,CRP,540,171,소트소트
171,7,carbuncle,CRP,540,172,잎사귀
172,7,carbuncle,CRP,535,173,니뒤에
173,7,carbuncle,CRP,527,174,콤코미
174,7,carbuncle,CRP,510,175,쑤우
175,7,carbuncle,CRP,469,176,달조각부엉이
176,7,carbuncle,CRP,450,177,Monologue
177,7,carbuncle,CRP,447,178,유마니
178,7,carbuncle,CRP,432,179,호박몽블랑
179,7,carbuncle,CRP,430,180,공급사슬
180,7,carbuncle,CRP,396,181,Rafiela
181,7,carbuncle,CRP,390,182,카쿠모
182,7,carbuncle,CRP,382,183,이하랑
183,7,carbuncle,CRP,360,184,마스티프
184,7,carbuncle,CRP,337,185,해너츠
185,7,carbuncle,CRP,330,186,아카아스
186,7,carbuncle,CRP,300,187,상어향수
187,7,carbuncle,CRP,300,188,아리엘로
188,7,carbuncle,CRP,299,189,리넷
189,7,carbuncle,CRP,290,190,아틸라카
190,7,carbuncle,CRP,286,191,고등어감자조림
191,7,carbuncle,CRP,276,192,단임
192,7,carbuncle,CRP,270,193,디즈레일리
193,7,carbuncle,CRP,258,194,흰눈
194,7,carbuncle,CRP,236,195,문스톤
195,7,carbuncle,CRP,210,196,우트나피쉬팀
196,7,carbuncle,CRP,209,197,실론티맛
197,7,carbuncle,CRP,203,198,딜리버리
198,7,carbuncle,CRP,201,199,취직까지숨참는사람
199,7,carbuncle,CRP,192,200,야맥
200,7,carbuncle,BSM,1191773,1,트레오닌
201,7,carbuncle,BSM,932976,2,단콩
202,7,carbuncle,BSM,906556,3,금지된언어
203,7,carbuncle,BSM,840591,4,미루나무
204,7,carbuncle,BSM,777979,5,켈피
205,7,carbuncle,BSM,678272,6,발로란
206,7,carbuncle,BSM,606151,7,미르시류
207,7,carbuncle,BSM,585190,8,Rux
208,7,carbuncle,BSM,560343,9,웬시
209,7,carbuncle,BSM,545470,10,Nuri
210,7,carbuncle,BSM,543955,11,연명
211,7,carbuncle,BSM,530341,12,마콩
212,7,carbuncle,BSM,496881,13,Schema'
213,7,carbuncle,BSM,450329,14,무극
214,7,carbuncle,BSM,443347,15,아이트라
215,7,carbuncle,BSM,424141,16,개인주의자선언
216,7,carbuncle,BSM,419335,17,스타사파이어
217,7,carbuncle,BSM,406631,18,딸기초코케이크
218,7,carbuncle,BSM,379751,19,스트리비사
219,7,carbuncle,BSM,368503,20,메메타아
220,7,carbuncle,BSM,351781,21,김딩
221,7,carbuncle,BSM,346189,22,병아리
222,7,carbuncle,BSM,330940,23,발리마르
223,7,carbuncle,BSM,326710,24,밥돌이
224,7,carbuncle,BSM,321021,25,투정
225,7,carbuncle,BSM,310611,26,솔리티나
226,7,carbuncle,BSM,299301,27,러베리
227,7,carbuncle,BSM,276734,28,샤이엔
228,7,carbuncle,BSM,276469,29,고솜
229,7,carbuncle,BSM,253478,30,바이올렛헌터
230,7,carbuncle,BSM,248131,31,코크테일
231,7,carbuncle,BSM,221670,32,아지랑이
232,7,carbuncle,BSM,166710,33,미미레미레
233,7,carbuncle,BSM,159116,34,풀맛
234,7,carbuncle,BSM,153216,35,환향
235,7,carbuncle,BSM,139201,36,공갈공갈
236,7,carbuncle,BSM,131202,37,아이젠허트
237,7,carbuncle,BSM,104802,38,정의
238,7,carbuncle,BSM,101736,39,건하
239,7,carbuncle,BSM,101003,40,하코우러욧
240,7,carbuncle,BSM,95608,41,림셔벗
241,7,carbuncle,BSM,94158,42,말쿠트
242,7,carbuncle,BSM,91762,43,환경
243,7,carbuncle,BSM,90867,44,수염미남사냥꾼
244,7,carbuncle,BSM,89866,45,니오메오
245,7,carbuncle,BSM,84939,46,빠른바람
246,7,carbuncle,BSM,80998,47,보리밀
247,7,carbuncle,BSM,57962,48,랜서
248,7,carbuncle,BSM,57466,49,뱅야
249,7,carbuncle,BSM,56694,50,Rubin
250,7,carbuncle,BSM,49448,51,Grim
251,7,carbuncle,BSM,48483,52,길잃은어린양이나
252,7,carbuncle,BSM,44096,53,응호
253,7,carbuncle,BSM,43650,54,재의'귀인
254,7,carbuncle,BSM,33440,55,운유
255,7,carbuncle,BSM,32848,56,천홍아
