DC,world,Job,Points,Name
Gaia,Durandal,goldsmith,1700,Marion Laurant
Gaia,Durandal,goldsmith,1694,Rain Twining
Gaia,Durandal,goldsmith,1659,Kaim Gerald
Gaia,Durandal,goldsmith,1654,Wig Granger
Gaia,Durandal,goldsmith,1627,Mao At-at
Gaia,Durandal,goldsmith,1620,Saki Meirion
Gaia,Durandal,goldsmith,1609,Pygoscelis Adeliae
Gaia,Durandal,goldsmith,1590,Mikasa Lila
Gaia,Durandal,goldsmith,1590,Zephyr Worldwind
Gaia,Durandal,goldsmith,1584,Luminous Caelum
Gaia,Durandal,goldsmith,1574,Rabi Antique
Gaia,Durandal,goldsmith,1560,Bubury Bury
Gaia,Durandal,goldsmith,1538,Lily Shadowmoon
Gaia,Durandal,goldsmith,1535,Keina Arch
Gaia,Durandal,goldsmith,1530,L'chlo Tia
Gaia,Durandal,goldsmith,1473,Rio Iorino
Gaia,Durandal,goldsmith,1463,Roa Shitui
Gaia,Durandal,goldsmith,1446,Ozi' San
Gaia,Durandal,goldsmith,1440,Misa Amin
Gaia,Durandal,goldsmith,1427,Muni Eru
Gaia,Durandal,leatherworker,702970,Liar Kosmos
Gaia,Durandal,leatherworker,545106,Celavi Clestea
Gaia,Durandal,leatherworker,460760,Rabi Snow
Gaia,Durandal,leatherworker,433255,Corona Borealis
Gaia,Durandal,leatherworker,380766,Cacaotty Curcuma
Gaia,Durandal,leatherworker,324872,Fumi Annihilator
Gaia,Durandal,leatherworker,234251,Moe Nell
Gaia,Durandal,leatherworker,216304,Kou Yasuo
Gaia,Durandal,leatherworker,150365,Gora Ume
Gaia,Durandal,leatherworker,149526,Appeal Broad
Gaia,Durandal,leatherworker,129666,Apricot Aisin
Gaia,Durandal,leatherworker,123669,Qoo Kurokamino
Gaia,Durandal,leatherworker,92687,Ikaika Li'a
Gaia,Durandal,leatherworker,77205,Riko Riko
Gaia,Durandal,leatherworker,70203,Azunyan Peropero
Gaia,Durandal,leatherworker,40674,Mii Carexfield
Gaia,Durandal,leatherworker,35510,Sylvie Crawford
Gaia,Durandal,leatherworker,33483,Yua Sky
Gaia,Durandal,leatherworker,28928,Metis Chronica
Gaia,Durandal,leatherworker,28750,Mayu Mite
Gaia,Durandal,leatherworker,27116,Yukick Catralley
Gaia,Durandal,leatherworker,14244,Veny Imoras
Gaia,Durandal,leatherworker,13133,Ryo Lagnas
Gaia,Durandal,leatherworker,12434,Remy Martinina
Gaia,Durandal,leatherworker,11786,Niena Lavyrista
Gaia,Durandal,leatherworker,11410,Potech Tarepa
Gaia,Durandal,leatherworker,11400,Jill Blair
Gaia,Durandal,leatherworker,10297,Ater Adrasteia
Gaia,Durandal,leatherworker,10048,Jun Minaduki
Gaia,Durandal,leatherworker,9703,Lein Cat
Gaia,Durandal,leatherworker,9429,Bell Cranellbritania
Gaia,Durandal,leatherworker,9215,K'wauso Fhey
Gaia,Durandal,leatherworker,9179,Kiki Bird
Gaia,Durandal,leatherworker,8014,Tyaba'to Gelato
Gaia,Durandal,leatherworker,7893,Kazie Reisburg
Gaia,Durandal,leatherworker,7668,Mia Perle
Gaia,Durandal,leatherworker,7637,Ozi' San
Gaia,Durandal,leatherworker,7502,Monet Mm
Gaia,Durandal,leatherworker,6749,Temari Valley
Gaia,Durandal,leatherworker,6715,Mirinn Sio
Gaia,Durandal,leatherworker,6480,Me Mei
Gaia,Durandal,leatherworker,6017,Yume Paisen
Gaia,Durandal,leatherworker,5727,Zeff Uisce
Gaia,Durandal,leatherworker,5340,Miru Ropo
Gaia,Durandal,leatherworker,4853,Athena Jaz
Gaia,Durandal,leatherworker,4620,Ley Herschel
Gaia,Durandal,leatherworker,4490,Kamio Eisen
Gaia,Durandal,leatherworker,4468,Bisco Arsye
Gaia,Durandal,leatherworker,4198,Oh Kome
Gaia,Durandal,leatherworker,4137,Sakura Song
Gaia,Durandal,leatherworker,4079,Yura Tachibana
Gaia,Durandal,leatherworker,3971,Scotch Airelle
Gaia,Durandal,leatherworker,3769,Punimu Tor
Gaia,Durandal,leatherworker,3757,Latchet Claudius
Gaia,Durandal,leatherworker,3713,Slarin Metal
Gaia,Durandal,leatherworker,3663,Piro Roro
Gaia,Durandal,leatherworker,3513,Diana Crest
Gaia,Durandal,leatherworker,3512,Nova Era
Gaia,Durandal,leatherworker,3228,Luminous Caelum
Gaia,Durandal,leatherworker,3118,Nyauu'a Raillon
Gaia,Durandal,leatherworker,3087,Hal Midurhi
Gaia,Durandal,leatherworker,3073,Rinshia Festivita
Gaia,Durandal,leatherworker,3061,Rem Galliano
Gaia,Durandal,leatherworker,2850,Lachet Hertling
Gaia,Durandal,leatherworker,2823,Wistaria Field
Gaia,Durandal,leatherworker,2790,Rio Amakusa
Gaia,Durandal,leatherworker,2766,Ita Daku
Gaia,Durandal,leatherworker,2750,Temujin Phoenix
Gaia,Durandal,leatherworker,2742,Merry Nightmare'
Gaia,Durandal,leatherworker,2719,Peko Qestir
Gaia,Durandal,leatherworker,2700,Yui Omix
Gaia,Durandal,leatherworker,2610,Daguza Valdemar
Gaia,Durandal,leatherworker,2597,Skye Melon
Gaia,Durandal,leatherworker,2440,Maki Giulietta
Gaia,Durandal,leatherworker,2409,Sakuya Lyra
Gaia,Durandal,leatherworker,2403,M'conet Norah
Gaia,Durandal,leatherworker,2400,Erika Reitmaier
Gaia,Durandal,leatherworker,2357,Clelia Fortner
Gaia,Durandal,leatherworker,2327,Towa Crown
Gaia,Durandal,leatherworker,2300,Shikina Kina
Gaia,Durandal,leatherworker,2245,Rororaina Fryxell
Gaia,Durandal,leatherworker,2231,Nine Curtiss
Gaia,Durandal,leatherworker,2110,Karel Maynard
Gaia,Durandal,leatherworker,2088,W'coo Renard
Gaia,Durandal,leatherworker,2038,Sadakami Oct
Gaia,Durandal,leatherworker,1928,Asagi Noble
Gaia,Durandal,leatherworker,1920,Benedict Weathertop
Gaia,Durandal,leatherworker,1893,Miinya Neputio
Gaia,Durandal,leatherworker,1854,Yuhri Glareshilt
Gaia,Durandal,leatherworker,1802,Ruka Sagituki
Gaia,Durandal,leatherworker,1777,Ginn Gonn
Gaia,Durandal,leatherworker,1770,Aruru Polinky
Gaia,Durandal,leatherworker,1761,Hank Alomar
Gaia,Durandal,leatherworker,1748,Lyralen Swiftwind
Gaia,Durandal,leatherworker,1747,Yuriha Branbal
Gaia,Durandal,leatherworker,1719,Joseph Brow
Gaia,Durandal,leatherworker,1711,Ayapin Dubois
Gaia,Durandal,leatherworker,1698,Marion Laurant
Gaia,Durandal,leatherworker,1671,Elys Hezz
Gaia,Durandal,leatherworker,1628,Gill Lane
Gaia,Durandal,weaver,932130,Pyeongseop Shin
Gaia,Durandal,weaver,756001,Pax Pfail
Gaia,Durandal,weaver,686064,You Me
Gaia,Durandal,weaver,326234,Akky Nyakky
Gaia,Durandal,weaver,223074,Licia Scarlet
Gaia,Durandal,weaver,222795,Bitter Chocola
Gaia,Durandal,weaver,152402,Balian Ibelin
Gaia,Durandal,weaver,138945,Nicki Azalea
Gaia,Durandal,weaver,113218,Noisette Hazel
Gaia,Durandal,weaver,102603,Cool Tachibana
Gaia,Durandal,weaver,100996,Aquarius Raine
Gaia,Durandal,weaver,69062,Tubame Hina
Gaia,Durandal,weaver,59718,Kanae Niwa
Gaia,Durandal,weaver,42800,Lucy Selene
Gaia,Durandal,weaver,30892,Metis Chronica
Gaia,Durandal,weaver,28109,Mochi Anko'ro
Gaia,Durandal,weaver,24372,Fynn Klein
Gaia,Durandal,weaver,20700,Hann Pen
Gaia,Durandal,weaver,20327,Ichika Tachikake
Gaia,Durandal,weaver,18054,Sakuya Lyra
Gaia,Durandal,weaver,16282,Kazavana Yatsurugi
Gaia,Durandal,weaver,15668,Groseille Currant
Gaia,Durandal,weaver,15655,Nene Mimi
Gaia,Durandal,weaver,15466,Cuco Lewin
Gaia,Durandal,weaver,12938,Mari Nina
Gaia,Durandal,weaver,12617,Kuma Pon
Gaia,Durandal,weaver,10872,Bronco Billy
Gaia,Durandal,weaver,10813,Swain Vindicta
Gaia,Durandal,weaver,10401,Yevgeny Dragunov
Gaia,Durandal,weaver,10058,Gulong Shen
Gaia,Durandal,weaver,9888,Ran Roland
Gaia,Durandal,weaver,9018,Dann Blitzer
Gaia,Durandal,weaver,8159,Takos Puripuri
Gaia,Durandal,weaver,7681,Fmy Happy
Gaia,Durandal,weaver,7495,Disc Tsukue
Gaia,Durandal,weaver,7328,Aziko Azi
Gaia,Durandal,weaver,7233,Ulrika Halkora
Gaia,Durandal,weaver,7216,Nenne Collins
Gaia,Durandal,weaver,6685,Seven Lawson
Gaia,Durandal,weaver,6683,Ruin Signam
Gaia,Durandal,weaver,6515,Neko Kusako
Gaia,Durandal,weaver,6413,Ryu Snowla
Gaia,Durandal,weaver,6246,Myus Gardenia
Gaia,Durandal,weaver,5995,Miyagi Club
Gaia,Durandal,weaver,5988,Zephiris Arffi
Gaia,Durandal,weaver,5964,Natsuuchiwa Burger
Gaia,Durandal,weaver,5613,Shiho Animator
Gaia,Durandal,weaver,5526,Kuromiti Shino
Gaia,Durandal,weaver,5486,Tyokopa Recipe
Gaia,Durandal,weaver,5485,Pasta Italiana
Gaia,Durandal,weaver,5283,Elfelion Herzester
Gaia,Durandal,weaver,5274,Meme Minnie
Gaia,Durandal,weaver,5179,Ad Green
Gaia,Durandal,weaver,5149,Haru Rawlins
Gaia,Durandal,weaver,5099,Reihult Booker
Gaia,Durandal,weaver,4930,Baleia Estrela
Gaia,Durandal,weaver,4930,Erin Speranza
Gaia,Durandal,weaver,4882,Bercut Rune
Gaia,Durandal,weaver,4812,Amato Mol
Gaia,Durandal,weaver,4639,Chiduo Ley
Gaia,Durandal,weaver,4516,Siro Negi
Gaia,Durandal,weaver,4234,Ruruela Muffin
Gaia,Durandal,weaver,4201,Pyro Baby
Gaia,Durandal,weaver,4197,Popy Melo
Gaia,Durandal,weaver,4163,White White
Gaia,Durandal,weaver,4102,Fia Eberwein
Gaia,Durandal,weaver,4049,Lahaina Rockbell
Gaia,Durandal,weaver,4040,Egoist Cait-sith
Gaia,Durandal,weaver,3958,Ancano Magnus
Gaia,Durandal,weaver,3888,Baruto Yamanosusume
Gaia,Durandal,weaver,3858,Pu Ru
Gaia,Durandal,weaver,3742,Kota Trish
Gaia,Durandal,weaver,3701,Lupus Ao
Gaia,Durandal,weaver,3697,Slarin Metal
Gaia,Durandal,weaver,3663,Gisele Garcia
Gaia,Durandal,weaver,3635,Scotch Airelle
Gaia,Durandal,weaver,3592,Yukke Pokke
Gaia,Durandal,weaver,3540,Neko Sable
Gaia,Durandal,weaver,3539,Erika Reitmaier
Gaia,Durandal,weaver,3512,Hasewo Dadashan
Gaia,Durandal,weaver,3430,Yua Sky
Gaia,Durandal,weaver,3420,Temomo Tremolo
Gaia,Durandal,weaver,3415,Chiyu Yuzuki
Gaia,Durandal,weaver,3373,Mj Lady
Gaia,Durandal,weaver,3367,Seri Plumeria
Gaia,Durandal,weaver,3356,Sye Sie
Gaia,Durandal,weaver,3208,Yuuri Mamitasu
Gaia,Durandal,weaver,3185,Yuuri Singa
Gaia,Durandal,weaver,3172,Yulina Micot
Gaia,Durandal,weaver,3143,Anela Hau'oli
Gaia,Durandal,weaver,3136,Ruoh Whiteaways
Gaia,Durandal,weaver,3122,Kanade Hoshikado
Gaia,Durandal,weaver,3095,Kinako Milk
Gaia,Durandal,weaver,3044,Luminous Caelum
Gaia,Durandal,weaver,2944,Tanya Deguretyaf
Gaia,Durandal,weaver,2932,Tomonoshin Ariga
Gaia,Durandal,weaver,2927,Irika Kagami
Gaia,Durandal,weaver,2925,Towa'li Sereno
Gaia,Durandal,weaver,2850,Mikasa Narukami
Gaia,Durandal,weaver,2816,Delta Vault
Gaia,Durandal,alchemist,572175,Mirai Jin
Gaia,Durandal,alchemist,499072,Stella Belle
Gaia,Durandal,alchemist,371076,Homura Mura
Gaia,Durandal,alchemist,352079,Michil Magata
Gaia,Durandal,alchemist,301659,Nim Meleth
Gaia,Durandal,alchemist,301113,Shaula Kirche
Gaia,Durandal,alchemist,300950,Francis Dubreuil
Gaia,Durandal,alchemist,275676,Hansel Faber
Gaia,Durandal,alchemist,250380,Gray More
Gaia,Durandal,alchemist,236543,Karazisi Kotobuki
Gaia,Durandal,alchemist,225728,Mizuha Setsu
Gaia,Durandal,alchemist,211722,Tobihiro Tobicca
Gaia,Durandal,alchemist,200552,Gille Murdoch
Gaia,Durandal,alchemist,185714,Jamil Burj
Gaia,Durandal,alchemist,119928,Yu Leg
Gaia,Durandal,alchemist,117533,Nemuko Makura
Gaia,Durandal,alchemist,106098,Natalia Cendrillon
Gaia,Durandal,alchemist,49942,Gogo Pooh
Gaia,Durandal,alchemist,36917,Lovecraft Orz
Gaia,Durandal,alchemist,28105,Homachi Habaki
Gaia,Durandal,alchemist,26573,Lonya Stembel
Gaia,Durandal,alchemist,24721,Yoz Pin
Gaia,Durandal,alchemist,23740,Hughselt Green
Gaia,Durandal,alchemist,21268,Hoppe Mugyu
Gaia,Durandal,alchemist,20781,Sebasu Tein
Gaia,Durandal,alchemist,18385,Alshe Argent
Gaia,Durandal,alchemist,16892,Yoru Siduki
Gaia,Durandal,alchemist,14443,Sheta Rokka
Gaia,Durandal,alchemist,14094,Keeskens Willem
Gaia,Durandal,alchemist,13610,Citrine Quarz
Gaia,Durandal,alchemist,12052,Wahu Bosshy
Gaia,Durandal,alchemist,12025,Mikki Noa
Gaia,Durandal,alchemist,10908,Angela Baby
Gaia,Durandal,alchemist,10468,Leonhard Reve
Gaia,Durandal,alchemist,10039,Mirin Yuzuka
Gaia,Durandal,alchemist,9818,Dante Lionne
Gaia,Durandal,alchemist,9122,Bloodspiller Saito
Gaia,Durandal,alchemist,7671,Spica Virginis
Gaia,Durandal,alchemist,7649,Akira M'cypris
Gaia,Durandal,alchemist,7564,Kaguya Kouduki
Gaia,Durandal,alchemist,7507,Velvet Cardinal
Gaia,Durandal,alchemist,7160,Judea Ged
Gaia,Durandal,alchemist,6923,Ravel Maurice
Gaia,Durandal,alchemist,6823,Uruca Spirit
Gaia,Durandal,alchemist,6647,Yuki Tartlet
Gaia,Durandal,alchemist,6552,Teshishi Teshi
Gaia,Durandal,alchemist,6543,Nene Mimi
Gaia,Durandal,alchemist,6410,Raki Syf
Gaia,Durandal,alchemist,6325,Aurora Floorestina
Gaia,Durandal,alchemist,6234,Touya Glycine
Gaia,Durandal,alchemist,5994,Luminous Caelum
Gaia,Durandal,alchemist,5802,Towa Crown
Gaia,Durandal,alchemist,5737,Hashibiroko Takoyaki
Gaia,Durandal,alchemist,5666,Puresia Zenosaxis
Gaia,Durandal,alchemist,5580,Ni Shi
Gaia,Durandal,alchemist,5553,Soko Soko
Gaia,Durandal,alchemist,5505,Apricot Cake
Gaia,Durandal,alchemist,5458,Rorona Rona
Gaia,Durandal,alchemist,5445,Nikuine Mitsubishi
Gaia,Durandal,alchemist,5317,Gonbe Roar
Gaia,Durandal,alchemist,5316,Hacchii Capriccio
Gaia,Durandal,alchemist,5309,Corday D'armont
Gaia,Durandal,alchemist,5294,Ran Taria
Gaia,Durandal,alchemist,4993,Frommel Blanche
Gaia,Durandal,alchemist,4974,Mikan Riddige
Gaia,Durandal,alchemist,4931,Peko Qestir
Gaia,Durandal,alchemist,4845,Naru Mika
Gaia,Durandal,alchemist,4779,Allegro Lixir
Gaia,Durandal,alchemist,4670,Shikao Coffee
Gaia,Durandal,alchemist,4615,Fumi Annihilator
Gaia,Durandal,alchemist,4461,Noiteria Carlisle
Gaia,Durandal,alchemist,4452,Appeal Broad
Gaia,Durandal,alchemist,4350,Sasya Hymmnosphere
Gaia,Durandal,alchemist,4340,Beter Noname
Gaia,Durandal,alchemist,4263,Oka Mii
Gaia,Durandal,alchemist,4214,Raiji Sun
Gaia,Durandal,alchemist,4175,Amano Zyaku
Gaia,Durandal,alchemist,4140,Nina Fluf
Gaia,Durandal,alchemist,4079,Kou Nira
Gaia,Durandal,alchemist,3990,Uuen Ash
Gaia,Durandal,alchemist,3890,Mochi Gome
Gaia,Durandal,alchemist,3873,Aika Sa-sak
Gaia,Durandal,alchemist,3843,Pu Syu
Gaia,Durandal,alchemist,3801,Fran Noir
Gaia,Durandal,alchemist,3776,Julie Hill
Gaia,Durandal,alchemist,3700,Siro Negi
Gaia,Durandal,alchemist,3598,Luna Limpia
Gaia,Durandal,alchemist,3585,Rinrintaru Odin
Gaia,Durandal,alchemist,3458,Takoruka Sears
Gaia,Durandal,alchemist,3360,M'mordio Alternative
Gaia,Durandal,alchemist,3360,Potech Tarepa
Gaia,Durandal,alchemist,3357,Sin Io
Gaia,Durandal,alchemist,3307,Tama Taru
Gaia,Durandal,alchemist,3232,Yayoi Saitou
Gaia,Durandal,alchemist,3223,Shizara Godwin
Gaia,Durandal,alchemist,3124,Mine Minanami
Gaia,Durandal,alchemist,3059,K'wauso Fhey
Gaia,Durandal,alchemist,3035,Luna Crescente
Gaia,Durandal,alchemist,3000,Coco Childheart
Gaia,Durandal,alchemist,2999,Yamato Bukuro
Gaia,Durandal,culinarian,607369,Balian Ibelin
Gaia,Durandal,culinarian,479416,Miso Menma
Gaia,Durandal,culinarian,309364,Punimu Tor
Gaia,Durandal,culinarian,253620,Gran Bacchus
Gaia,Durandal,culinarian,233932,Clover Black
Gaia,Durandal,culinarian,209015,Skye Melon
Gaia,Durandal,culinarian,191116,Hamu Suimu
Gaia,Durandal,culinarian,176217,Luz Guererro
Gaia,Durandal,culinarian,149289,Caprice Vanilla
Gaia,Durandal,culinarian,129180,Abu'l Nuqoud
Gaia,Durandal,culinarian,111281,Yuke Culne
Gaia,Durandal,culinarian,107399,Red Aniki
Gaia,Durandal,culinarian,107067,Take Chiyo
Gaia,Durandal,culinarian,101953,Ooooo Caelus
Gaia,Durandal,culinarian,95770,Nenne Collins
Gaia,Durandal,culinarian,83124,Tiamo Atleti
Gaia,Durandal,culinarian,46074,Huhuya Huya
Gaia,Durandal,culinarian,33776,Zill Malaguld
Gaia,Durandal,culinarian,31331,Irma Bietris
Gaia,Durandal,culinarian,28974,Honoka Honohono
Gaia,Durandal,culinarian,27386,Kieran Leigh
Gaia,Durandal,culinarian,23420,Schrodinger Catralley
Gaia,Durandal,culinarian,23353,Lin Yakuzen
Gaia,Durandal,culinarian,22648,Siro Usagi
Gaia,Durandal,culinarian,22355,Liar Kosmos
Gaia,Durandal,culinarian,16690,Qoo Kurokamino
Gaia,Durandal,culinarian,16605,Araco Comet
Gaia,Durandal,culinarian,16570,Ham Madao
Gaia,Durandal,culinarian,13748,Tamago Co
Gaia,Durandal,culinarian,13470,Carol Crawford
Gaia,Durandal,culinarian,12908,Taotie Pattern
Gaia,Durandal,culinarian,12171,Ruruela Muffin
Gaia,Durandal,culinarian,11947,Harth Strife
Gaia,Durandal,culinarian,11826,Kaguya Adellade
Gaia,Durandal,culinarian,11807,Kohaku Makise
Gaia,Durandal,culinarian,11281,Marianne North
Gaia,Durandal,culinarian,10201,Natsume Astraia
Gaia,Durandal,culinarian,9207,Haruka Miju
Gaia,Durandal,culinarian,9097,Yura Tachibana
Gaia,Durandal,culinarian,9084,Uelth Kamioka
Gaia,Durandal,culinarian,8848,Nami Natume
Gaia,Durandal,culinarian,8096,Antelope Yatsuhashi
Gaia,Durandal,culinarian,7861,Jan Donos
Gaia,Durandal,culinarian,7423,Yapan Ypn
Gaia,Durandal,culinarian,7363,Lila Sleepwater
Gaia,Durandal,culinarian,7262,Amia Valentine
Gaia,Durandal,culinarian,7262,Apricot Leaf
Gaia,Durandal,culinarian,7166,Lupin Thefourth
Gaia,Durandal,culinarian,6930,Re Tranes
Gaia,Durandal,culinarian,6425,Kozu Taso
Gaia,Durandal,culinarian,6394,Ran Taria
Gaia,Durandal,culinarian,5950,Jun Minaduki
Gaia,Durandal,culinarian,5880,Rua Noir
Gaia,Durandal,culinarian,5604,Eve Noir
Gaia,Durandal,culinarian,5573,Clear Spring
Gaia,Durandal,culinarian,5340,Zazaluka Lululuka
Gaia,Durandal,culinarian,5171,Luminous Caelum
Gaia,Durandal,culinarian,5160,Une Kichi
Gaia,Durandal,culinarian,5144,U'sol Tia
Gaia,Durandal,culinarian,5085,Kotubu Monmon
Gaia,Durandal,culinarian,4960,Okame Panic
Gaia,Durandal,culinarian,4928,Marilyn Ruth
Gaia,Durandal,culinarian,4841,Pai Taro
Gaia,Durandal,culinarian,4825,Happa Kareha
Gaia,Durandal,culinarian,4806,Rin Suzuki
Gaia,Durandal,culinarian,4767,Fio Sky
Gaia,Durandal,culinarian,4713,Nina Lagrene
Gaia,Durandal,culinarian,4684,Yula Yuril
Gaia,Durandal,culinarian,4597,Asaco Cafeaulait
Gaia,Durandal,culinarian,4566,Ariakas Lucien
Gaia,Durandal,culinarian,4539,Derrick Eckert
Gaia,Durandal,culinarian,4397,May Album
Gaia,Durandal,culinarian,4233,Jimny Orthy
Gaia,Durandal,culinarian,4212,Joker Black
Gaia,Durandal,culinarian,4195,Nameko Lyorelle
Gaia,Durandal,culinarian,4059,Aruvn Nemu
Gaia,Durandal,culinarian,4046,Sara Luce
Gaia,Durandal,culinarian,4026,Taimanin Asagi
Gaia,Durandal,culinarian,4020,Selenium Lively
Gaia,Durandal,culinarian,3960,Siciliana Peco
Gaia,Durandal,culinarian,3952,Hassaku Nana
Gaia,Durandal,culinarian,3900,Risechi Kerorin
Gaia,Durandal,culinarian,3836,Ria'xx Opasts
Gaia,Durandal,culinarian,3815,Mai Tiamat
Gaia,Durandal,culinarian,3540,Bill Bruford
Gaia,Durandal,culinarian,3450,Myoo Raska
Gaia,Durandal,culinarian,3450,Nellie Bly
Gaia,Durandal,culinarian,3447,Leela Rabbit
Gaia,Durandal,culinarian,3378,Mj Lady
Gaia,Durandal,culinarian,3296,Lucia Forest
Gaia,Durandal,culinarian,3265,Mia Hargreaves
Gaia,Durandal,culinarian,3240,Tuna Karasi
Gaia,Durandal,culinarian,3231,Kojiro Kongou
Gaia,Durandal,culinarian,3159,Cielflamme'to Liberte
Gaia,Durandal,culinarian,3111,Maybe Rhuwa
Gaia,Durandal,culinarian,3110,Ruribo Ruboro
Gaia,Durandal,culinarian,3065,Pyro Baby
Gaia,Durandal,culinarian,3060,Symfonica Thinline
Gaia,Durandal,culinarian,3049,Night Ten
Gaia,Durandal,culinarian,3020,Hal Nuko
Gaia,Durandal,miner,457074,Rua Noir
Gaia,Durandal,miner,439668,Gon Pi
Gaia,Durandal,miner,341939,Aoi Lime
Gaia,Durandal,miner,275881,Pu Syu
Gaia,Durandal,miner,181824,Sate Stier
Gaia,Durandal,miner,168681,Motiten Calm
Gaia,Durandal,miner,164574,Bloodspiller Saito
Gaia,Durandal,miner,161018,Chocolat Noir
Gaia,Durandal,miner,149249,Nana Chan
Gaia,Durandal,miner,116496,Sasanqua Kurogane
Gaia,Durandal,miner,111661,Z'attano Rhof
Gaia,Durandal,miner,84630,Asuwan Neue
Gaia,Durandal,miner,78250,Slarin Metal
Gaia,Durandal,miner,69665,Piro Kiti
Gaia,Durandal,miner,64535,Vivi Silverstar
Gaia,Durandal,miner,63132,Muba Reverie
Gaia,Durandal,miner,62379,Guruguru Dokkaaaaan
Gaia,Durandal,miner,58987,Mul Berry
Gaia,Durandal,miner,55540,Snow Winter
Gaia,Durandal,miner,54528,Mugi Mugii
Gaia,Durandal,miner,53825,Lily Elshan
Gaia,Durandal,miner,50245,Akky Nyakky
Gaia,Durandal,miner,49016,Kojiro Kongou
Gaia,Durandal,miner,46781,Kagero Tsukino
Gaia,Durandal,miner,46613,Mia Heartily
Gaia,Durandal,miner,45268,Resuto Song
Gaia,Durandal,miner,42313,Citrine Quarz
Gaia,Durandal,miner,41843,Eli Ayase
Gaia,Durandal,miner,40917,Uruca Spirit
Gaia,Durandal,miner,40611,Torakichi Sibyl
Gaia,Durandal,miner,39345,Tuna Karasi
Gaia,Durandal,miner,38657,Heyhey He-chan
Gaia,Durandal,miner,37934,Kitty Jones
Gaia,Durandal,miner,37909,Metis Chronica
Gaia,Durandal,miner,36511,Sathla Felidae
Gaia,Durandal,miner,36030,Rino Ayws
Gaia,Durandal,miner,35706,Sebastien Ogier
Gaia,Durandal,miner,34868,Kaguya Adellade
Gaia,Durandal,miner,34363,Kurolove Tuna
Gaia,Durandal,miner,34016,Rei Yukikaze
Gaia,Durandal,miner,33199,Acha Quetzalcoatl
Gaia,Durandal,miner,32587,Koon Zeamays
Gaia,Durandal,miner,31956,Rerum Hohenheim
Gaia,Durandal,miner,31572,Mayo Naise
Gaia,Durandal,miner,31416,Veleno Hiyoko
Gaia,Durandal,miner,31059,Carol Crawford
Gaia,Durandal,miner,30934,Yukito Eden
Gaia,Durandal,miner,30782,Joker Black
Gaia,Durandal,miner,30572,Garudiasu Gairarudea
Gaia,Durandal,miner,30081,Ran Taria
Gaia,Durandal,miner,29883,Cool Tachibana
Gaia,Durandal,miner,29558,Mayuki Kokonoe
Gaia,Durandal,miner,29394,Fee Niedlich
Gaia,Durandal,miner,28734,Mer Mercure
Gaia,Durandal,miner,28498,Red Aniki
Gaia,Durandal,miner,28300,Sion Roux
Gaia,Durandal,miner,28250,Lina Sakuya
Gaia,Durandal,miner,27684,Uelth Kamioka
Gaia,Durandal,miner,27666,Kinako Milk
Gaia,Durandal,miner,27140,Yapan Ypn
Gaia,Durandal,miner,27002,Zill Malaguld
Gaia,Durandal,miner,26713,Malon Althlia
Gaia,Durandal,miner,25559,Yuichan Kagei
Gaia,Durandal,miner,25213,Luminous Caelum
Gaia,Durandal,miner,25147,Gia Nostal
Gaia,Durandal,miner,25139,Hansel Faber
Gaia,Durandal,miner,24922,Velda Lihzeh
Gaia,Durandal,miner,24478,Kuroha Kuroe
Gaia,Durandal,miner,24333,Euna Till
Gaia,Durandal,miner,24186,Mary Kris
Gaia,Durandal,miner,24154,Gene Orangemoon
Gaia,Durandal,miner,24145,Sheta Rokka
Gaia,Durandal,miner,23714,Myu Tonn
Gaia,Durandal,miner,23251,Fynn Klein
Gaia,Durandal,miner,23201,Keeskens Willem
Gaia,Durandal,miner,22886,Karumia Washin
Gaia,Durandal,miner,22684,Yuke Culne
Gaia,Durandal,miner,22202,Kyou Kalmia
Gaia,Durandal,miner,22033,Sky Kids
Gaia,Durandal,miner,22024,Yama Monyon
Gaia,Durandal,miner,21814,Phil Delft
Gaia,Durandal,miner,21446,Ohagi Ankoro
Gaia,Durandal,miner,20884,Tiho Amatuki
Gaia,Durandal,miner,20844,Abu'l Nuqoud
Gaia,Durandal,miner,20704,Elder Coral
Gaia,Durandal,miner,20691,Noel Vermillon
Gaia,Durandal,miner,20652,Cuco Lewin
Gaia,Durandal,miner,20627,Kieran Leigh
Gaia,Durandal,miner,20313,Void Crown
Gaia,Durandal,miner,20306,Naru Mika
Gaia,Durandal,miner,20214,Mugi Jack
Gaia,Durandal,miner,20150,Reia Rino
Gaia,Durandal,miner,20127,Irma Bietris
Gaia,Durandal,miner,20053,Aylufa Lee
Gaia,Durandal,miner,19855,Rishi Amber
Gaia,Durandal,miner,19746,Sitti Mi
Gaia,Durandal,miner,19583,Mochi Anko'ro
Gaia,Durandal,miner,19557,Lucca Ronan
Gaia,Durandal,miner,19464,Denon Bahamut
Gaia,Durandal,miner,19452,Mickey Testarossa
Gaia,Durandal,botanist,380165,Tiho Amatuki
Gaia,Durandal,botanist,271527,Nabana Saya
Gaia,Durandal,botanist,190962,Tyaba'to Gelato
Gaia,Durandal,botanist,157299,Blue Horizon
Gaia,Durandal,botanist,148446,Lulu Crio
Gaia,Durandal,botanist,143895,Maccho Hige
Gaia,Durandal,botanist,139821,Pygoscelis Adeliae
Gaia,Durandal,botanist,131795,Aizumi Kutsu
Gaia,Durandal,botanist,119571,Miru Ropo
