DC,world,Job,Points,Name
Elemental,Gungnir,fisher,33833,Nagi Shirato
Elemental,Kujata,carpenter,547487,Taj San
Elemental,Kujata,carpenter,329602,Yukkuri Yuduki
Elemental,Kujata,carpenter,187927,Amisa Feldt
Elemental,Kujata,carpenter,175136,Agnes Oblige
Elemental,Kujata,carpenter,150724,Sakura Ebi
Elemental,Kujata,carpenter,137129,Tatane Uta
Elemental,Kujata,carpenter,100696,Eta Carinae
Elemental,Kujata,carpenter,95543,Cras Mag
Elemental,Kujata,carpenter,89812,Riley Tsuki
Elemental,Kujata,carpenter,65305,Anna Nishikinomiya
Elemental,Kujata,carpenter,43677,Saphyra Morwyn
Elemental,Kujata,carpenter,40946,Liz Gillies
Elemental,Kujata,carpenter,40649,Mirra Mercer
Elemental,Kujata,carpenter,28353,Tirol Okita
Elemental,Kujata,carpenter,28324,Geraldine Abel
Elemental,Kujata,carpenter,23687,Erza Shiina
Elemental,Kujata,carpenter,17250,Saku Fice
Elemental,Kujata,carpenter,16106,Serenity Dracht
Elemental,Kujata,carpenter,15501,Miko Miko
Elemental,Kujata,carpenter,14876,Alice Moca
Elemental,Kujata,carpenter,14334,Snake Qoo
Elemental,Kujata,carpenter,13216,Rococo Amber
Elemental,Kujata,carpenter,12908,Denden Brillia
Elemental,Kujata,carpenter,10880,Sora Azuki
Elemental,Kujata,carpenter,10816,Pakunoda Kumo
Elemental,Kujata,carpenter,10690,Shin Shinshin
Elemental,Kujata,carpenter,10466,Shuu Mon
Elemental,Kujata,carpenter,9979,Judith Discordia
Elemental,Kujata,carpenter,9587,Zhera'a Moh
Elemental,Kujata,carpenter,9565,Mikan Taiko
Elemental,Kujata,carpenter,9513,Ha'ani Kai
Elemental,Kujata,carpenter,9295,Garu Grrr
Elemental,Kujata,carpenter,9030,Kairi Yuki
Elemental,Kujata,carpenter,8882,Rashid Raigor
Elemental,Kujata,carpenter,8699,Coco Pico
Elemental,Kujata,carpenter,8665,Shion Acroid
Elemental,Kujata,carpenter,8450,Aya Alice
Elemental,Kujata,carpenter,8347,Sev Halloz
Elemental,Kujata,carpenter,8023,Seleny Black
Elemental,Kujata,carpenter,7875,Ruki Randall
Elemental,Kujata,carpenter,7547,Momon Le
Elemental,Kujata,carpenter,7375,Mii Mpnt
Elemental,Kujata,carpenter,7356,Eden Pendragon
Elemental,Kujata,carpenter,7200,Krm Usagida
Elemental,Kujata,carpenter,7007,Arbor Moore
Elemental,Kujata,carpenter,6969,Nero Aries
Elemental,Kujata,carpenter,6963,Lydia Speranza
Elemental,Kujata,carpenter,6582,Ria Gendlin
Elemental,Kujata,carpenter,6526,Regis Regalia
Elemental,Kujata,carpenter,6414,Suzune Ichinokura
Elemental,Kujata,carpenter,6371,Rena Vhuh
Elemental,Kujata,carpenter,6224,Reo Yuz
Elemental,Kujata,carpenter,6048,Sakura Airi
Elemental,Kujata,carpenter,5886,Mister Nistal
Elemental,Kujata,carpenter,5720,Daice Kidd
Elemental,Kujata,carpenter,5568,Kei Ngtngw
Elemental,Kujata,carpenter,5340,Freesia Monchi
Elemental,Kujata,carpenter,5249,Koibito Shirahime
Elemental,Kujata,carpenter,5239,Azure Witch
Elemental,Kujata,carpenter,5125,Edirol Dilemma
Elemental,Kujata,carpenter,5117,Raih'a Tayuun
Elemental,Kujata,carpenter,5077,Ally Mcbeal
Elemental,Kujata,carpenter,5050,Poogles Poogie
Elemental,Kujata,carpenter,4770,Reia Shannon
Elemental,Kujata,carpenter,4696,Soul Demons
Elemental,Kujata,carpenter,4606,Meak Rinth
Elemental,Kujata,carpenter,4553,Choko Ratta
Elemental,Kujata,carpenter,4496,Emmaa Aldaine
Elemental,Kujata,carpenter,4484,Gel Drin
Elemental,Kujata,carpenter,4475,Nefeli Tel'at
Elemental,Kujata,carpenter,4469,Balflear Ffamran
Elemental,Kujata,carpenter,4443,Sophia Horn
Elemental,Kujata,carpenter,4433,Siosaba Lunch
Elemental,Kujata,carpenter,4394,Kinoko Fungus
Elemental,Kujata,carpenter,4380,Bo Jio
Elemental,Kujata,carpenter,4348,Aya Ya
Elemental,Kujata,carpenter,4327,Illya Einzbern
Elemental,Kujata,carpenter,4299,Sanna Lore
Elemental,Kujata,carpenter,4260,Manyo I'o'h
Elemental,Kujata,carpenter,4122,Ruth Rain
Elemental,Kujata,carpenter,4111,Komandino Komazzi
Elemental,Kujata,carpenter,4045,Maya Whogot
Elemental,Kujata,carpenter,4032,Koke Kokko
Elemental,Kujata,carpenter,4006,Aoi Natsume
Elemental,Kujata,carpenter,3976,Ruiza Noda
Elemental,Kujata,carpenter,3881,Sanuki Udon
Elemental,Kujata,carpenter,3875,Cain Highwin
Elemental,Kujata,carpenter,3794,Kei Iori
Elemental,Kujata,carpenter,3793,Kuma Peko
Elemental,Kujata,carpenter,3760,Quest Re
Elemental,Kujata,carpenter,3750,Refy Ruru
Elemental,Kujata,carpenter,3700,Corail Hc
Elemental,Kujata,carpenter,3681,Chimaki Mayu
Elemental,Kujata,carpenter,3669,Eagle Eye
Elemental,Kujata,carpenter,3593,Ponta Neko
Elemental,Kujata,carpenter,3494,Ojo Doraita
Elemental,Kujata,carpenter,3420,Kiriku Zero
Elemental,Kujata,carpenter,3420,Kotetsu Kai
Elemental,Kujata,carpenter,3392,Moz Kuu
Elemental,Kujata,carpenter,3382,Aru Kichi
Elemental,Kujata,blacksmith,702499,Karma Scarlet
Elemental,Kujata,blacksmith,584050,Hanora Sano
Elemental,Kujata,blacksmith,523408,Lilla Lance
Elemental,Kujata,blacksmith,311175,Kahou Karasuya
Elemental,Kujata,blacksmith,271551,Rossweisse Qiblheira
Elemental,Kujata,blacksmith,253935,Zumrud Arkrud
Elemental,Kujata,blacksmith,225228,Custard Crepe
Elemental,Kujata,blacksmith,220758,Oyu Iupus
Elemental,Kujata,blacksmith,157648,Nagu Yuduki
Elemental,Kujata,blacksmith,149879,Hulk Strife
Elemental,Kujata,blacksmith,81369,General Rham
Elemental,Kujata,blacksmith,77813,Terry Bonaparte
Elemental,Kujata,blacksmith,76232,Yatima C-z
Elemental,Kujata,blacksmith,75288,Kairi Yuki
Elemental,Kujata,blacksmith,68547,Sidanthe Tsabari
Elemental,Kujata,blacksmith,67949,Asaki Cat
Elemental,Kujata,blacksmith,60106,Haru Cocoa
Elemental,Kujata,blacksmith,53136,Mira Jane
Elemental,Kujata,blacksmith,47411,Mira Rockenfield
Elemental,Kujata,blacksmith,35908,Alcedo Atthis
Elemental,Kujata,blacksmith,35468,Irja Marita
Elemental,Kujata,blacksmith,33018,Chon Ga
Elemental,Kujata,blacksmith,31694,Valentine Carcas
Elemental,Kujata,blacksmith,19185,Snow Rain
Elemental,Kujata,blacksmith,16557,Ada Krauser
Elemental,Kujata,blacksmith,15104,Selene Winchester
Elemental,Kujata,blacksmith,13453,Valis Astorea
Elemental,Kujata,blacksmith,12641,Abe Seimei
Elemental,Kujata,blacksmith,12590,Saaya Macaron
Elemental,Kujata,blacksmith,12302,So Syaku
Elemental,Kujata,blacksmith,11683,Judith Discordia
Elemental,Kujata,blacksmith,11352,Seventh Waterfall
Elemental,Kujata,blacksmith,9987,Lusea Riela
Elemental,Kujata,blacksmith,9482,Layla Cinq
Elemental,Kujata,blacksmith,9150,Tugu Seki
Elemental,Kujata,blacksmith,9130,Kaname Unabara
Elemental,Kujata,blacksmith,8618,Noir Blanche
Elemental,Kujata,blacksmith,7729,Luca Effenberg
Elemental,Kujata,blacksmith,7340,Hana Amu
Elemental,Kujata,blacksmith,7318,Ripcream Yazawa
Elemental,Kujata,blacksmith,7303,Ryuya Amagasaki
Elemental,Kujata,blacksmith,7012,Sheep Goat
Elemental,Kujata,blacksmith,6832,Ennendra Nyannali
Elemental,Kujata,blacksmith,6718,Luna Reina
Elemental,Kujata,blacksmith,6081,Shyvana Dovahkiin
Elemental,Kujata,blacksmith,5898,Stahl Drache
Elemental,Kujata,blacksmith,5753,Taco Rice
Elemental,Kujata,blacksmith,5412,Chalybs Tiger
Elemental,Kujata,blacksmith,5348,Nen Meme
Elemental,Kujata,blacksmith,5261,Kraft Makibao
Elemental,Kujata,blacksmith,5236,Karel Iclucia
Elemental,Kujata,blacksmith,5067,Tamago Oyaji
Elemental,Kujata,blacksmith,4664,Ariand Asmadel
Elemental,Kujata,blacksmith,4571,Snot Box
Elemental,Kujata,blacksmith,4519,Sakura Norunoru
Elemental,Kujata,blacksmith,4424,Shion Asatsuki
Elemental,Kujata,blacksmith,4066,Alice Breckwith
Elemental,Kujata,blacksmith,3934,Kama Chann
Elemental,Kujata,blacksmith,3728,Irene Cline
Elemental,Kujata,blacksmith,3617,Daice Kidd
Elemental,Kujata,blacksmith,3580,Kamina Winchester
Elemental,Kujata,blacksmith,3382,S'adele Slater
Elemental,Kujata,blacksmith,3371,Q'zalikko Khilo
Elemental,Kujata,blacksmith,3338,Oz Wald
Elemental,Kujata,blacksmith,3272,Kaki San
Elemental,Kujata,blacksmith,3270,Cheda Cheese
Elemental,Kujata,blacksmith,3261,Candy Salt
Elemental,Kujata,blacksmith,3229,Felice Shattershield
Elemental,Kujata,blacksmith,3115,Sly D'nasty
Elemental,Kujata,blacksmith,2940,West Wood
Elemental,Kujata,blacksmith,2884,Rose Antebellum
Elemental,Kujata,blacksmith,2840,Ria Elliott
Elemental,Kujata,blacksmith,2823,Pepelu Pelu
Elemental,Kujata,blacksmith,2820,Ryu Designer
Elemental,Kujata,blacksmith,2756,Alf'li Mahl
Elemental,Kujata,blacksmith,2698,Eerie Raikburn
Elemental,Kujata,blacksmith,2541,Yuki Roronoa
Elemental,Kujata,blacksmith,2536,Lah Falora
Elemental,Kujata,blacksmith,2490,Nanoha Takamachi'a's
Elemental,Kujata,blacksmith,2453,Ruka Rie
Elemental,Kujata,blacksmith,2444,Teto Lazward
Elemental,Kujata,blacksmith,2398,Kuro Moke
Elemental,Kujata,blacksmith,2370,Kshatriya Cruz
Elemental,Kujata,blacksmith,2370,Lars Ulmetalicana
Elemental,Kujata,blacksmith,2362,Kyuuri Hime
Elemental,Kujata,blacksmith,2322,Cherie Crown
Elemental,Kujata,blacksmith,2310,Lozamy Jeen
Elemental,Kujata,blacksmith,2292,Tasisi Tasi
Elemental,Kujata,blacksmith,2242,Ruko Yufinnly
Elemental,Kujata,blacksmith,2239,Taka Tine
Elemental,Kujata,blacksmith,2214,Felyrisa Dreamsong
Elemental,Kujata,blacksmith,2182,Sasha Braus
Elemental,Kujata,blacksmith,2170,Aegis Langley
Elemental,Kujata,blacksmith,2143,Ally Mcbeal
Elemental,Kujata,blacksmith,2130,Lorna Astralweaver
Elemental,Kujata,blacksmith,2109,Old Jack
Elemental,Kujata,blacksmith,2007,Koya Musa
Elemental,Kujata,blacksmith,1999,Black Blossom
Elemental,Kujata,blacksmith,1978,Marie Bell
Elemental,Kujata,blacksmith,1971,Farron Light
Elemental,Kujata,armorer,550834,Pakorin Ogege
Elemental,Kujata,armorer,506557,U'luca Tia
Elemental,Kujata,armorer,305040,Ariandel Ealcie
Elemental,Kujata,armorer,162216,Male Catgirl
Elemental,Kujata,armorer,119389,Leo Marvelous
Elemental,Kujata,armorer,109182,Risea Lilyette
Elemental,Kujata,armorer,105092,Reiji Napaji
Elemental,Kujata,armorer,101850,Ally Mcbeal
Elemental,Kujata,armorer,96424,Ranpo Rang
Elemental,Kujata,armorer,72898,Nanami Yuzuka
Elemental,Kujata,armorer,72081,Lil Boo
Elemental,Kujata,armorer,58727,B'raht Nunh
Elemental,Kujata,armorer,51209,Haru Cocoa
Elemental,Kujata,armorer,50661,Lenge Laevateinn
Elemental,Kujata,armorer,47620,Murasame Prototype
Elemental,Kujata,armorer,45769,Rising Soowoop
Elemental,Kujata,armorer,42058,Ursula Artnyan
Elemental,Kujata,armorer,31668,Aruga Rinnu
Elemental,Kujata,armorer,30761,Mido Kimo
Elemental,Kujata,armorer,23485,Rururu Ruru
Elemental,Kujata,armorer,17675,Ray Meteor
Elemental,Kujata,armorer,17494,Sora Taro
Elemental,Kujata,armorer,16528,Judith Discordia
Elemental,Kujata,armorer,15937,Ariand Asmadel
Elemental,Kujata,armorer,15772,Alf'li Mahl
Elemental,Kujata,armorer,15591,Mui Lihzeh
Elemental,Kujata,armorer,13768,Yuzuki Frost
Elemental,Kujata,armorer,12472,Kamome Lily
Elemental,Kujata,armorer,11950,Al Es
Elemental,Kujata,armorer,11744,Kurenai Jackdaw
Elemental,Kujata,armorer,10859,Tabi Rako
Elemental,Kujata,armorer,10641,Kyuuri Hime
Elemental,Kujata,armorer,10177,Silvia Noventa
Elemental,Kujata,armorer,10126,Alexander Dragunov
Elemental,Kujata,armorer,9081,Fuya Elu
Elemental,Kujata,armorer,8700,Youkai Jp
Elemental,Kujata,armorer,7457,A'sumi Yoshi
Elemental,Kujata,armorer,7431,Saranfeuille Rudora
Elemental,Kujata,armorer,7350,Maqula Sumeragi
Elemental,Kujata,armorer,7229,Keene Aroundight
Elemental,Kujata,armorer,6999,Montana Damountain
Elemental,Kujata,armorer,6993,Fried Draken
Elemental,Kujata,armorer,6879,Mel Cray
Elemental,Kujata,armorer,6447,Top Kisser
Elemental,Kujata,armorer,6300,Obsius Ratha
Elemental,Kujata,armorer,6089,Tano Vold
Elemental,Kujata,armorer,5981,Flugel Eins
Elemental,Kujata,armorer,5885,Alice Kusunoki
Elemental,Kujata,armorer,5819,Sui Yorha
Elemental,Kujata,armorer,5536,Masaley Crue
Elemental,Kujata,armorer,5286,Stephane Dorleac
Elemental,Kujata,armorer,5207,Torrine Falseo
Elemental,Kujata,armorer,5117,Curry Angus
Elemental,Kujata,armorer,5038,Kiku Ichimonji
Elemental,Kujata,armorer,4975,Noppo Sun
Elemental,Kujata,armorer,4891,Grass Seed
Elemental,Kujata,armorer,4680,High Calorie
Elemental,Kujata,armorer,4676,Mira Jane
Elemental,Kujata,armorer,4670,Koke Kokko
Elemental,Kujata,armorer,4669,Kukuri Kuri
Elemental,Kujata,armorer,4661,Malzel Castling
Elemental,Kujata,armorer,4565,Selene Winchester
Elemental,Kujata,armorer,4512,Negi Negita
Elemental,Kujata,armorer,4394,Aegis Langley
Elemental,Kujata,armorer,4299,Megalith Aurora
Elemental,Kujata,armorer,4205,Shiz Rab
Elemental,Kujata,armorer,4153,Niah Zaitbuch
Elemental,Kujata,armorer,4045,Iris Vivi
Elemental,Kujata,armorer,4011,Rekka Ayase
Elemental,Kujata,armorer,3960,Gyun Gyun
Elemental,Kujata,armorer,3944,Mayu Rela
Elemental,Kujata,armorer,3867,Sakura Nem
Elemental,Kujata,armorer,3810,Yui Milky
Elemental,Kujata,armorer,3713,Ko Jiro
Elemental,Kujata,armorer,3692,Yona Yona
Elemental,Kujata,armorer,3684,Rororaina Hurikuseru
Elemental,Kujata,armorer,3611,Mo' Scream
Elemental,Kujata,armorer,3529,Keegz Narawi
Elemental,Kujata,armorer,3523,Raven Oltorain
Elemental,Kujata,armorer,3464,Fomata Hikaru
Elemental,Kujata,armorer,3424,Makopy Rainbow
Elemental,Kujata,armorer,3424,Myuu Cherie
Elemental,Kujata,armorer,3360,Puno Shirataki
Elemental,Kujata,armorer,3355,Yokotan Nyamo
Elemental,Kujata,armorer,3337,Obsidian Rage
Elemental,Kujata,armorer,3299,Masatsu Ryoku
Elemental,Kujata,armorer,3123,Sakura Ebi
Elemental,Kujata,armorer,3100,L'lie Heartland
Elemental,Kujata,armorer,2897,Pi-po Kun
Elemental,Kujata,armorer,2893,Kaki San
Elemental,Kujata,armorer,2828,Micochi Hackmay
Elemental,Kujata,armorer,2812,Small Moth
Elemental,Kujata,armorer,2809,Tatara Komugi
Elemental,Kujata,armorer,2792,Kashi Pan
Elemental,Kujata,armorer,2778,Kanbe Yopopoi
Elemental,Kujata,armorer,2775,Senah Lihzeh
Elemental,Kujata,armorer,2763,Shirayuki Kinomoto
Elemental,Kujata,armorer,2760,Rota Roota
Elemental,Kujata,armorer,2750,Yue Frost
Elemental,Kujata,armorer,2700,Bubble Cat
Elemental,Kujata,goldsmith,486765,Mido Kimo
Elemental,Kujata,goldsmith,434392,Siro Sakuramori
Elemental,Kujata,goldsmith,403084,Koya Musa
Elemental,Kujata,goldsmith,339768,Mocha Acroid
Elemental,Kujata,goldsmith,314986,Rimovo Binono
Elemental,Kujata,goldsmith,306917,Mikuna Mew
Elemental,Kujata,goldsmith,210468,Flanphen Flouros
Elemental,Kujata,goldsmith,175671,Ma Nagi
Elemental,Kujata,goldsmith,168120,Ruby Alone
Elemental,Kujata,goldsmith,152081,Ayame Kogane
Elemental,Kujata,goldsmith,112497,Leica Suzune
Elemental,Kujata,goldsmith,95790,Kazuha Amariyo
Elemental,Kujata,goldsmith,73057,Alouette Etoile
Elemental,Kujata,goldsmith,61505,Kira Ray
Elemental,Kujata,goldsmith,50359,Aria Campbell
Elemental,Kujata,goldsmith,48890,Lily Violet
Elemental,Kujata,goldsmith,34613,Tsukumo Ayame
Elemental,Kujata,goldsmith,27604,Konngou Todoroki
Elemental,Kujata,goldsmith,23764,Krabat Eulenspiegel
Elemental,Kujata,goldsmith,23126,Low Calorie
Elemental,Kujata,goldsmith,20707,Didi Aux
Elemental,Kujata,goldsmith,19053,Judith Discordia
Elemental,Kujata,goldsmith,17841,Saphyra Morwyn
Elemental,Kujata,goldsmith,15666,Shin Shinshin
Elemental,Kujata,goldsmith,15401,Aria Amamiya
Elemental,Kujata,goldsmith,14666,Nyamu Tti
Elemental,Kujata,goldsmith,14082,Kaki San
Elemental,Kujata,goldsmith,10793,Satz Westen
Elemental,Kujata,goldsmith,10398,Nare Nameko
Elemental,Kujata,goldsmith,9735,Tukuyo Shiki
Elemental,Kujata,goldsmith,9627,Yugo Nyan
Elemental,Kujata,goldsmith,9396,Viewing Catscene
Elemental,Kujata,goldsmith,8865,Masatsu Ryoku
Elemental,Kujata,goldsmith,8437,Maple Syrup'
Elemental,Kujata,goldsmith,7388,Painful Desire
Elemental,Kujata,goldsmith,7084,Teto Lazward
Elemental,Kujata,goldsmith,7030,Ran Tionosuke
Elemental,Kujata,goldsmith,7022,Mugi Franc
Elemental,Kujata,goldsmith,6976,Elphina Larille
Elemental,Kujata,goldsmith,6318,Evyind Windstorm
Elemental,Kujata,goldsmith,6216,Zukiyama Midnight
Elemental,Kujata,goldsmith,5981,Alisa Crescent
Elemental,Kujata,goldsmith,5890,Yan' Yan'
Elemental,Kujata,goldsmith,5748,Ayame Noah
Elemental,Kujata,goldsmith,5352,Ammo Scarlet
Elemental,Kujata,goldsmith,5246,Tetsu Challenge
Elemental,Kujata,goldsmith,5211,Elsa Elene
Elemental,Kujata,goldsmith,5187,Empathie Naotan
Elemental,Kujata,goldsmith,4904,Yama Tti
Elemental,Kujata,goldsmith,4778,Ren S-s'chastiefol
Elemental,Kujata,goldsmith,4692,P'dhamyan Cirha
Elemental,Kujata,goldsmith,4672,Anesthesia Artemis
Elemental,Kujata,goldsmith,4649,Latta Kamui
Elemental,Kujata,goldsmith,4625,Meta Tia
Elemental,Kujata,goldsmith,4421,Lem Ayase
Elemental,Kujata,goldsmith,4410,Krm Usagida
Elemental,Kujata,goldsmith,4380,Yotta Herschel
Elemental,Kujata,goldsmith,4237,Silveria Kurcs
Elemental,Kujata,goldsmith,4189,Djibrie Aug
Elemental,Kujata,goldsmith,4160,Melissa White-gluz
Elemental,Kujata,goldsmith,4054,Minami Opaque
Elemental,Kujata,goldsmith,4020,Gin Siro
Elemental,Kujata,goldsmith,3988,Rakies Hathaway
Elemental,Kujata,goldsmith,3708,Lyla Gallagher
Elemental,Kujata,goldsmith,3674,Pink Star
Elemental,Kujata,goldsmith,3544,Rose Scarlet
Elemental,Kujata,goldsmith,3336,Meera Octavia
Elemental,Kujata,goldsmith,3292,Obsidian Rage
Elemental,Kujata,goldsmith,3219,Kairi Yuki
Elemental,Kujata,goldsmith,3215,Nelly Raine
Elemental,Kujata,goldsmith,3141,Tatadoa Kikidoa
Elemental,Kujata,goldsmith,3128,Hiro Soara
Elemental,Kujata,goldsmith,3112,Ayase Eri
Elemental,Kujata,goldsmith,3094,Homu Garcia
Elemental,Kujata,goldsmith,3062,Ray Meteor
Elemental,Kujata,goldsmith,3051,Riko Akizuki
Elemental,Kujata,goldsmith,2988,Ken Chi
Elemental,Kujata,goldsmith,2940,Tobicorn Blackrose
Elemental,Kujata,goldsmith,2864,Tatara Komugi
Elemental,Kujata,goldsmith,2759,Kiku Ichimonji
Elemental,Kujata,goldsmith,2741,Nakiri Ayame
Elemental,Kujata,goldsmith,2624,Accel Rose
Elemental,Kujata,goldsmith,2602,Hajime Mana
Elemental,Kujata,goldsmith,2399,Terribly Grimm
Elemental,Kujata,goldsmith,2349,Sophia Watson
Elemental,Kujata,goldsmith,2339,Bunny Enamel
Elemental,Kujata,goldsmith,2310,Cielo Astin
Elemental,Kujata,goldsmith,2309,Lapis Venus
Elemental,Kujata,goldsmith,2299,Dream Vice
Elemental,Kujata,goldsmith,2269,Valentine Carcas
Elemental,Kujata,goldsmith,2211,Diana Arts
Elemental,Kujata,goldsmith,2130,Mon Cyan
Elemental,Kujata,goldsmith,2010,Swallowtail Altair
Elemental,Kujata,goldsmith,1995,Kokopan Thithipan
Elemental,Kujata,goldsmith,1971,Seira Speranza
Elemental,Kujata,goldsmith,1962,Kuru Run
Elemental,Kujata,goldsmith,1919,Jack Kennedy
Elemental,Kujata,goldsmith,1908,Siroku Ro
Elemental,Kujata,goldsmith,1902,Tokeidai Karakuri
Elemental,Kujata,goldsmith,1886,Selene Yhisa
Elemental,Kujata,leatherworker,553699,Tyrfing Dring
Elemental,Kujata,leatherworker,280941,Yukina Suzune
Elemental,Kujata,leatherworker,244943,Ga Hiu
Elemental,Kujata,leatherworker,134748,Afternoon Tea
Elemental,Kujata,leatherworker,121022,Elise Aanstoot
Elemental,Kujata,leatherworker,118245,Rei Tforh
Elemental,Kujata,leatherworker,105413,White Aldis
Elemental,Kujata,leatherworker,99105,Cornell West
Elemental,Kujata,leatherworker,94309,Terry Bonaparte
Elemental,Kujata,leatherworker,90001,Virginia May
Elemental,Kujata,leatherworker,89852,Shin Shinshin
Elemental,Kujata,leatherworker,80795,Biore Bio
Elemental,Kujata,leatherworker,76010,Prier Pucelle
Elemental,Kujata,leatherworker,74979,Buckwheat Vermicelli
Elemental,Kujata,leatherworker,67494,Miyo Pi
Elemental,Kujata,leatherworker,63289,Deitrich Carmine
Elemental,Kujata,leatherworker,54069,Lilith Diva
Elemental,Kujata,leatherworker,38653,Arbor Moore
Elemental,Kujata,leatherworker,36939,Skull King
Elemental,Kujata,leatherworker,32255,Greycya Astolla
Elemental,Kujata,leatherworker,21249,Minis Soru
Elemental,Kujata,leatherworker,17752,Heart Tother
Elemental,Kujata,leatherworker,17265,Mikan Sorbet
Elemental,Kujata,leatherworker,17255,Ted Nickel
Elemental,Kujata,leatherworker,15702,Nijiru Chan
Elemental,Kujata,leatherworker,14195,Puzzle Op
Elemental,Kujata,leatherworker,10975,Bibi Grande
Elemental,Kujata,leatherworker,10492,Rawaru Gue
Elemental,Kujata,leatherworker,9505,Cocona Livi
Elemental,Kujata,leatherworker,9300,Ryuryu Kuroseru
Elemental,Kujata,leatherworker,8857,Jack Ripper
Elemental,Kujata,leatherworker,8249,Darchem Ackerman
Elemental,Kujata,leatherworker,8243,Melissa White-gluz
Elemental,Kujata,leatherworker,7524,Arukueido Brunestud
Elemental,Kujata,leatherworker,7088,Angelus Kamata
Elemental,Kujata,leatherworker,6195,Sine Ovex
Elemental,Kujata,leatherworker,6147,Kathina Animusphere
Elemental,Kujata,leatherworker,6116,Judith Discordia
Elemental,Kujata,leatherworker,6061,Sahja'ra Tayuun
Elemental,Kujata,leatherworker,5262,Flugel Eins
Elemental,Kujata,leatherworker,4978,Latta Kamui
Elemental,Kujata,leatherworker,4363,Ryoga Hibiki
Elemental,Kujata,leatherworker,4331,Obsidian Rage
Elemental,Kujata,leatherworker,4323,Wandering Star
Elemental,Kujata,leatherworker,4256,Scanty Peco
Elemental,Kujata,leatherworker,4128,Stella Garnet
Elemental,Kujata,leatherworker,4026,Minty Evergreen
Elemental,Kujata,leatherworker,3906,Siegmund Kleinfeld
Elemental,Kujata,leatherworker,3674,Meta Tia
Elemental,Kujata,leatherworker,3551,Emirl Dena'bay
Elemental,Kujata,leatherworker,3501,T'eiru Myna
Elemental,Kujata,leatherworker,3355,Kinoko Fungus
Elemental,Kujata,leatherworker,3170,Ds Oshige
Elemental,Kujata,leatherworker,3117,Somm Som
Elemental,Kujata,leatherworker,3112,Doreisiensya Matakiti
Elemental,Kujata,leatherworker,3095,Ahoy Buoyhoy
Elemental,Kujata,leatherworker,2976,Rimovo Binono
Elemental,Kujata,leatherworker,2866,Seraphine Ravensong
Elemental,Kujata,leatherworker,2820,Alice Miku
Elemental,Kujata,leatherworker,2771,Ask Rp
Elemental,Kujata,leatherworker,2710,Alba Regulus
Elemental,Kujata,leatherworker,2709,Ally Mcbeal
Elemental,Kujata,leatherworker,2697,Cherie Crown
Elemental,Kujata,leatherworker,2670,Kimikoto Saku
Elemental,Kujata,leatherworker,2667,Izumi Altin
Elemental,Kujata,leatherworker,2591,Maya Whogot
Elemental,Kujata,leatherworker,2550,Diana Arts
Elemental,Kujata,leatherworker,2478,Kirsche Blume
Elemental,Kujata,leatherworker,2417,Sanuki Udon
Elemental,Kujata,leatherworker,2414,Lucilla Aogane
Elemental,Kujata,leatherworker,2319,Nao Takashina
Elemental,Kujata,leatherworker,2181,Yokotan Nyamo
Elemental,Kujata,leatherworker,2160,Rachel Nightingale
Elemental,Kujata,leatherworker,2160,Shion Acroid
Elemental,Kujata,leatherworker,2152,Yuiko Drachenfels
Elemental,Kujata,leatherworker,2131,Sammy-slug Ioiodora
Elemental,Kujata,leatherworker,2067,Keego Lycoris
Elemental,Kujata,leatherworker,2040,Ferio Basler
Elemental,Kujata,leatherworker,1962,Naku Kiku
Elemental,Kujata,leatherworker,1893,Tunan Zanan
Elemental,Kujata,leatherworker,1889,Alf'li Mahl
Elemental,Kujata,leatherworker,1842,Reyia Lokser
Elemental,Kujata,leatherworker,1786,Lil Boo
Elemental,Kujata,leatherworker,1707,Usuzakura Yuri
Elemental,Kujata,leatherworker,1688,Helma Bahre
Elemental,Kujata,leatherworker,1679,Len Rogers
Elemental,Kujata,leatherworker,1665,Xephon Maius
Elemental,Kujata,leatherworker,1642,Akatuki Orguss
Elemental,Kujata,leatherworker,1641,Rayla Avagnar
Elemental,Kujata,leatherworker,1611,Tio Klarus
Elemental,Kujata,leatherworker,1560,Aoi Bibikia
Elemental,Kujata,leatherworker,1560,Meak Rinth
Elemental,Kujata,leatherworker,1557,Harry Rana'li
Elemental,Kujata,leatherworker,1525,Ripcream Yazawa
Elemental,Kujata,leatherworker,1499,Ray Kuran
Elemental,Kujata,leatherworker,1492,Rogue Li
Elemental,Kujata,leatherworker,1470,Rwa Redria
Elemental,Kujata,leatherworker,1385,Gaogao Pierce
Elemental,Kujata,leatherworker,1375,Koh Quowaital
Elemental,Kujata,leatherworker,1348,Wynn Walcott
Elemental,Kujata,weaver,587478,Fave Alter
Elemental,Kujata,weaver,222850,Bisco's Quo
Elemental,Kujata,weaver,154931,Kiyo Kiyotaka
Elemental,Kujata,weaver,152686,Terry Bonaparte
Elemental,Kujata,weaver,116346,Lilty Tarte
Elemental,Kujata,weaver,102554,Gazelle Lavigne
Elemental,Kujata,weaver,98033,Hana Moonlight
Elemental,Kujata,weaver,89902,Kurumi' Tokisaki'
Elemental,Kujata,weaver,82978,Tenshi Momono
Elemental,Kujata,weaver,72067,Tokiboku Hollow
Elemental,Kujata,weaver,72004,Seira Speranza
Elemental,Kujata,weaver,66989,Toki Althingale
Elemental,Kujata,weaver,66187,Alice Sciuto
