,world,Job,Points,Name,Day_Number,Rank
13358,Durandal,blacksmith,2719,Dusty Daze,5,56
13359,Durandal,blacksmith,2703,Canna Suzusiro,5,57
13360,Durandal,blacksmith,2677,Soap Mactavish,5,58
13361,Durandal,blacksmith,2523,Muni Eru,5,59
13362,Durandal,blacksmith,2456,Dahlla Falice,5,60
13363,Durandal,blacksmith,2378,Joe Claussell,5,61
13364,Durandal,blacksmith,2374,Igusuke Xjr,5,62
13365,Durandal,blacksmith,2261,Calu Raffica,5,63
13366,Durandal,blacksmith,2212,Alia Mihli,5,64
13367,Durandal,blacksmith,2188,Keina Arch,5,65
13368,Durandal,blacksmith,2184,King Hsu,5,66
13369,Durandal,blacksmith,2132,Temari Valley,5,67
13370,Durandal,blacksmith,2040,Heritage Ilusion,5,68
13371,Durandal,blacksmith,2030,Gene Orangemoon,5,69
13372,Durandal,blacksmith,2030,Karel Maynard,5,70
13373,Durandal,blacksmith,2025,Gelehrte Crest,5,71
13374,Durandal,blacksmith,1995,Seri Plumeria,5,72
13375,Durandal,blacksmith,1950,Ares Ocean,5,73
13376,Durandal,blacksmith,1936,Yu Wlight,5,74
13377,Durandal,blacksmith,1910,Isagi Kanemori,5,75
13378,Durandal,blacksmith,1883,Miinya Neputio,5,76
13379,Durandal,blacksmith,1823,Zizi Kiki,5,77
13380,Durandal,blacksmith,1812,Stainless Arc,5,78
13381,Durandal,blacksmith,1797,Asuka Cc,5,79
13382,Durandal,blacksmith,1770,Balian Ibelin,5,80
13383,Durandal,blacksmith,1763,Denon Bahamut,5,81
13384,Durandal,blacksmith,1729,Laetitia Fairchild,5,82
13385,Durandal,blacksmith,1728,Avee Avice,5,83
13386,Durandal,blacksmith,1684,Teto Durandal,5,84
13387,Durandal,blacksmith,1656,Momo Sui,5,85
13388,Durandal,blacksmith,1614,Slamman Rikuguntaisyo,5,86
13389,Durandal,blacksmith,1567,Marion Laurant,5,87
13390,Durandal,blacksmith,1551,Tsukino Susuki,5,88
13391,Durandal,blacksmith,1546,Aloys Berg,5,89
13392,Durandal,blacksmith,1530,Tiretaine Check,5,90
13393,Durandal,blacksmith,1526,Amanen Ame,5,91
13394,Durandal,blacksmith,1514,Iris Aschberg,5,92
13395,Durandal,blacksmith,1507,Vans Houten,5,93
13396,Durandal,blacksmith,1504,Wilschwein Laskars,5,94
13397,Durandal,blacksmith,1460,Sumi Tkg,5,95
13398,Durandal,blacksmith,1450,Mirai Takenoko,5,96
13399,Durandal,blacksmith,1450,Peco Pecco,5,97
13400,Durandal,blacksmith,1445,M'lgis Wheath,5,98
13401,Durandal,blacksmith,1438,Chessy Capelv,5,99
13402,Durandal,blacksmith,1380,Meg Milk,5,100
13403,Durandal,armorer,323007,Links Loussier,5,1
13404,Durandal,armorer,218168,Pika Chuchu,5,2
13405,Durandal,armorer,215067,Mao At-at,5,3
13406,Durandal,armorer,147443,Noire Luminous,5,4
13407,Durandal,armorer,140138,Futa Iwamoto,5,5
13408,Durandal,armorer,107033,Ran Taria,5,6
13409,Durandal,armorer,102362,Asunal Sun,5,7
13410,Durandal,armorer,97331,Ikuno Rafale,5,8
13411,Durandal,armorer,82640,Veleno Hiyoko,5,9
13412,Durandal,armorer,61015,Varakiel Reve,5,10
13413,Durandal,armorer,60441,Noilimrev Vermilion,5,11
13414,Durandal,armorer,54184,Vivi Silverstar,5,12
13415,Durandal,armorer,41152,Soara Arise,5,13
13416,Durandal,armorer,33018,Wao Dariustel,5,14
13417,Durandal,armorer,28087,Cherish Irori,5,15
13418,Durandal,armorer,26239,Kieran Leigh,5,16
13419,Durandal,armorer,26108,Aquarius Raine,5,17
13420,Durandal,armorer,19885,Mata Matata,5,18
13421,Durandal,armorer,19495,Meria Krone,5,19
13422,Durandal,armorer,18975,Zenith Rod,5,20
13423,Durandal,armorer,18498,Dai Osan,5,21
13424,Durandal,armorer,17989,Jun Papa,5,22
13425,Durandal,armorer,17740,Ageha Valentine,5,23
13426,Durandal,armorer,15217,Yataro Aronaks,5,24
13427,Durandal,armorer,14569,Arus Sagy,5,25
13428,Durandal,armorer,13711,Acha Quetzalcoatl,5,26
13429,Durandal,armorer,13443,Koon Zeamays,5,27
13430,Durandal,armorer,13014,Omoti San,5,28
13431,Durandal,armorer,12801,Tuna Karasi,5,29
13432,Durandal,armorer,11647,Sathla Felidae,5,30
13433,Durandal,armorer,11219,Yotuba Sc,5,31
13434,Durandal,armorer,10855,Weir Wo,5,32
13435,Durandal,armorer,10424,Kurolove Tuna,5,33
13436,Durandal,armorer,9563,Haruwa Hull,5,34
13437,Durandal,armorer,9347,Sakuya Konoha,5,35
13438,Durandal,armorer,9115,Malon Althlia,5,36
13439,Durandal,armorer,8870,Red Aniki,5,37
13440,Durandal,armorer,8416,Mato Varuna,5,38
13441,Durandal,armorer,7933,Gruagch Coron,5,39
13442,Durandal,armorer,7680,Mickey Testarossa,5,40
13443,Durandal,armorer,7441,Yoz Pin,5,41
13444,Durandal,armorer,7182,Tada U-,5,42
13445,Durandal,armorer,6948,Joker Black,5,43
13446,Durandal,armorer,6800,Mayo Naise,5,44
13447,Durandal,armorer,6728,Piro Kiti,5,45
13448,Durandal,armorer,6541,Riya Ryan,5,46
13449,Durandal,armorer,6406,Ruribo Ruboro,5,47
13450,Durandal,armorer,6300,Tom Mite,5,48
13451,Durandal,armorer,6270,Sate Stier,5,49
13452,Durandal,armorer,6007,Popo Cookie,5,50
13453,Durandal,armorer,5998,Lily Amih,5,51
13454,Durandal,armorer,5896,Yomi Edenseeker,5,52
13455,Durandal,armorer,5520,Feris Doova,5,53
13456,Durandal,armorer,5310,Nira Reva,5,54
13457,Durandal,armorer,5288,Kee Tanaka,5,55
13458,Durandal,armorer,5242,Yua Sky,5,56
13459,Durandal,armorer,5145,Hiroa Lily,5,57
13460,Durandal,armorer,5130,Elder Coral,5,58
13461,Durandal,armorer,5114,Hachinyo Alcohol,5,59
13462,Durandal,armorer,5089,Cuderia Feuerbach,5,60
13463,Durandal,armorer,5072,Olganier Cadenzavna,5,61
13464,Durandal,armorer,5051,Celene Lafite,5,62
13465,Durandal,armorer,4886,Eine Faust,5,63
13466,Durandal,armorer,4798,Peggy Carter,5,64
13467,Durandal,armorer,4776,Seal Sagittarius,5,65
13468,Durandal,armorer,4771,Seiya Oliver,5,66
13469,Durandal,armorer,4752,Nyamo Peach,5,67
13470,Durandal,armorer,4738,Garudiasu Gairarudea,5,68
13471,Durandal,armorer,4685,Aqua Rium,5,69
13472,Durandal,armorer,4682,Aria Kanzaki,5,70
13473,Durandal,armorer,4682,Sumomo Iroha,5,71
13474,Durandal,armorer,4650,Myu Tonn,5,72
13475,Durandal,armorer,4586,Towa Crown,5,73
13476,Durandal,armorer,4539,Laetitia Fairchild,5,74
13477,Durandal,armorer,4504,Ma' Ro,5,75
13478,Durandal,armorer,4502,Mame Mickey,5,76
13479,Durandal,armorer,4425,Velda Lihzeh,5,77
13480,Durandal,armorer,4387,Mary Kris,5,78
13481,Durandal,armorer,4181,Rika Colnago,5,79
13482,Durandal,armorer,4176,Ralph Lew,5,80
13483,Durandal,armorer,4085,Kaguya Kouduki,5,81
13484,Durandal,armorer,4067,Kyou Kalmia,5,82
13485,Durandal,armorer,4048,Takoruka Sears,5,83
13486,Durandal,armorer,3988,Cielflamme'to Liberte,5,84
13487,Durandal,armorer,3956,Kagero Tsukino,5,85
13488,Durandal,armorer,3930,Eli Ayase,5,86
13489,Durandal,armorer,3899,Krura Kannwalt,5,87
13490,Durandal,armorer,3818,Cacaotty Curcuma,5,88
13491,Durandal,armorer,3783,Rodie Clover,5,89
13492,Durandal,armorer,3720,Myoo Raska,5,90
13493,Durandal,armorer,3660,Yuuna Erectrovoice,5,91
13494,Durandal,armorer,3610,Uiko Iko,5,92
13495,Durandal,armorer,3600,Coco' Mei,5,93
13496,Durandal,armorer,3585,Sakuya Sig,5,94
13497,Durandal,armorer,3324,Gene Orangemoon,5,95
13498,Durandal,armorer,3290,Ren Ren-,5,96
13499,Durandal,armorer,3245,Asel Malenkova,5,97
13500,Durandal,armorer,3236,Kohaku Makise,5,98
13501,Durandal,armorer,3190,Fran Noir,5,99
13502,Durandal,armorer,3103,Yiaz Uta,5,100
13503,Durandal,goldsmith,704196,Michi Fabulous,5,1
13504,Durandal,goldsmith,612670,Fate Alicia,5,2
13505,Durandal,goldsmith,512336,Cafe Starlight,5,3
13506,Durandal,goldsmith,377580,Yukizu Lily,5,4
13507,Durandal,goldsmith,330968,Lily Elshan,5,5
13508,Durandal,goldsmith,200152,Akira M'cypris,5,6
13509,Durandal,goldsmith,178707,Mia Heartily,5,7
13510,Durandal,goldsmith,163325,Rupipi Franc,5,8
13511,Durandal,goldsmith,153072,Slarin Metal,5,9
13512,Durandal,goldsmith,137984,En Runja,5,10
13513,Durandal,goldsmith,113581,Uruca Spirit,5,11
13514,Durandal,goldsmith,111730,Rosa Kagami,5,12
13515,Durandal,goldsmith,97673,Ma Tan,5,13
13516,Durandal,goldsmith,95983,Rinh Chalahko,5,14
13517,Durandal,goldsmith,52353,Tenneko Iriq,5,15
13518,Durandal,goldsmith,40930,Arte Mia,5,16
13519,Durandal,goldsmith,28163,Masao Tanaka,5,17
13520,Durandal,goldsmith,25905,Metis Chronica,5,18
13521,Durandal,goldsmith,19007,Fey Jef,5,19
13522,Durandal,goldsmith,18911,Armin Arlert,5,20
13523,Durandal,goldsmith,15644,Nola Neko,5,21
13524,Durandal,goldsmith,14642,Yuppy Yappy,5,22
13525,Durandal,goldsmith,10214,Leiltear Aultraine,5,23
13526,Durandal,goldsmith,10038,Minna Dietlindewilcke,5,24
13527,Durandal,goldsmith,9604,Luunya Lunya,5,25
13528,Durandal,goldsmith,9506,Kinako Milk,5,26
13529,Durandal,goldsmith,8548,Nene Mimi,5,27
13530,Durandal,goldsmith,8387,Yukia Michaelis,5,28
13531,Durandal,goldsmith,7828,Mayuki Kokonoe,5,29
13532,Durandal,goldsmith,7738,Rino Ayws,5,30
13533,Durandal,goldsmith,7533,Cabbage Rudolf,5,31
13534,Durandal,goldsmith,7462,Oni Taso,5,32
13535,Durandal,goldsmith,6791,Lilie Crescent,5,33
13536,Durandal,goldsmith,5723,Gonbe Roar,5,34
13537,Durandal,goldsmith,5613,Pino Porpora,5,35
13538,Durandal,goldsmith,5606,Luna Rugbud,5,36
13539,Durandal,goldsmith,5255,E'u Terpe,5,37
13540,Durandal,goldsmith,5110,Gille Murdoch,5,38
13541,Durandal,goldsmith,4850,Dayan Vinters,5,39
13542,Durandal,goldsmith,4601,Mizuki Orland,5,40
13543,Durandal,goldsmith,4329,Ooooo Caelus,5,41
13544,Durandal,goldsmith,4220,Meyko Tearhalt,5,42
13545,Durandal,goldsmith,4209,Moly Wald,5,43
13546,Durandal,goldsmith,4080,Daguza Valdemar,5,44
13547,Durandal,goldsmith,4012,Kyousuke Roifen,5,45
13548,Durandal,goldsmith,3985,Fell Weiss,5,46
13549,Durandal,goldsmith,3948,Shigi Feiern,5,47
13550,Durandal,goldsmith,3909,Leah Kokov,5,48
13551,Durandal,goldsmith,3855,Tone Ziel,5,49
13552,Durandal,goldsmith,3485,Tantan Xxxxxx,5,50
13553,Durandal,goldsmith,3300,Yama Monyon,5,51
13554,Durandal,goldsmith,2999,Yura Tachibana,5,52
13555,Durandal,goldsmith,2881,Tyouko Katari,5,53
13556,Durandal,goldsmith,2880,Dan Konishi,5,54
13557,Durandal,goldsmith,2841,Natsuki Minase,5,55
13558,Durandal,goldsmith,2804,Nophica Matron,5,56
13559,Durandal,goldsmith,2670,Marll Borogold,5,57
13560,Durandal,goldsmith,2580,Rain Heartland,5,58
13561,Durandal,goldsmith,2550,M'mordio Alternative,5,59
13562,Durandal,goldsmith,2542,Yuuiti Kayama,5,60
13563,Durandal,goldsmith,2438,Aisiteru Williams,5,61
13564,Durandal,goldsmith,2392,Caine Highwind,5,62
13565,Durandal,goldsmith,2330,Neo Lorrnoke,5,63
13566,Durandal,goldsmith,2189,Amew Licorice,5,64
13567,Durandal,goldsmith,2164,Dora Cat,5,65
13568,Durandal,goldsmith,2134,Madera Pope,5,66
13569,Durandal,goldsmith,2038,Tersina Viridis,5,67
13570,Durandal,goldsmith,2017,Shiina Amily,5,68
13571,Durandal,goldsmith,2002,Penchan Ballad,5,69
13572,Durandal,goldsmith,1980,Mikasa Narukami,5,70
13573,Durandal,goldsmith,1936,Rodie Clover,5,71
13574,Durandal,goldsmith,1931,Yua Sky,5,72
13575,Durandal,goldsmith,1920,Sahya Koh,5,73
13576,Durandal,goldsmith,1894,Hasuma Hakua,5,74
13577,Durandal,goldsmith,1810,Slamman Rikuguntaisyo,5,75
13578,Durandal,goldsmith,1740,Jun Minaduki,5,76
13579,Durandal,goldsmith,1710,Acha Collins,5,77
13580,Durandal,goldsmith,1700,Marion Laurant,5,78
13581,Durandal,goldsmith,1694,Rain Twining,5,79
13582,Durandal,goldsmith,1673,Kurokuma Purima,5,80
13583,Durandal,goldsmith,1664,Aria Arua,5,81
13584,Durandal,goldsmith,1659,Kaim Gerald,5,82
13585,Durandal,goldsmith,1627,Mao At-at,5,83
13586,Durandal,goldsmith,1609,Pygoscelis Adeliae,5,84
13587,Durandal,goldsmith,1590,Mikasa Lila,5,85
13588,Durandal,goldsmith,1590,Zephyr Worldwind,5,86
13589,Durandal,goldsmith,1584,Luminous Caelum,5,87
13590,Durandal,goldsmith,1574,Rabi Antique,5,88
13591,Durandal,goldsmith,1560,Saki Meirion,5,89
13592,Durandal,goldsmith,1535,Keina Arch,5,90
13593,Durandal,goldsmith,1530,L'chlo Tia,5,91
13594,Durandal,goldsmith,1473,Rio Iorino,5,92
13595,Durandal,goldsmith,1463,Roa Shitui,5,93
13596,Durandal,goldsmith,1446,Ozi' San,5,94
13597,Durandal,goldsmith,1440,Misa Amin,5,95
13598,Durandal,goldsmith,1427,Muni Eru,5,96
13599,Durandal,goldsmith,1409,Run Wintbrotsyn,5,97
13600,Durandal,goldsmith,1405,Tamago Co,5,98
13601,Durandal,goldsmith,1380,Bubury Bury,5,99
13602,Durandal,goldsmith,1370,Vans Houten,5,100
13603,Durandal,leatherworker,556799,Liar Kosmos,5,1
13604,Durandal,leatherworker,445902,Celavi Clestea,5,2
13605,Durandal,leatherworker,414571,Corona Borealis,5,3
13606,Durandal,leatherworker,331071,Rabi Snow,5,4
13607,Durandal,leatherworker,287915,Cacaotty Curcuma,5,5
13608,Durandal,leatherworker,279215,Fumi Annihilator,5,6
13609,Durandal,leatherworker,206235,Moe Nell,5,7
13610,Durandal,leatherworker,155349,Kou Yasuo,5,8
13611,Durandal,leatherworker,129666,Apricot Aisin,5,9
13612,Durandal,leatherworker,79813,Gora Ume,5,10
13613,Durandal,leatherworker,79684,Qoo Kurokamino,5,11
13614,Durandal,leatherworker,70203,Azunyan Peropero,5,12
13615,Durandal,leatherworker,69713,Appeal Broad,5,13
13616,Durandal,leatherworker,50909,Ikaika Li'a,5,14
13617,Durandal,leatherworker,34273,Sylvie Crawford,5,15
13618,Durandal,leatherworker,33483,Yua Sky,5,16
13619,Durandal,leatherworker,22302,Yukick Catralley,5,17
13620,Durandal,leatherworker,19985,Metis Chronica,5,18
13621,Durandal,leatherworker,17265,Mayu Mite,5,19
13622,Durandal,leatherworker,13074,Veny Imoras,5,20
13623,Durandal,leatherworker,12517,Mii Carexfield,5,21
13624,Durandal,leatherworker,11912,Ryo Lagnas,5,22
13625,Durandal,leatherworker,11786,Niena Lavyrista,5,23
13626,Durandal,leatherworker,11410,Potech Tarepa,5,24
13627,Durandal,leatherworker,10733,Jill Blair,5,25
13628,Durandal,leatherworker,10622,Remy Martinina,5,26
13629,Durandal,leatherworker,10332,Riko Riko,5,27
13630,Durandal,leatherworker,10297,Ater Adrasteia,5,28
13631,Durandal,leatherworker,10048,Jun Minaduki,5,29
13632,Durandal,leatherworker,9429,Bell Cranellbritania,5,30
13633,Durandal,leatherworker,9215,K'wauso Fhey,5,31
13634,Durandal,leatherworker,8014,Tyaba'to Gelato,5,32
13635,Durandal,leatherworker,7919,Kiki Bird,5,33
13636,Durandal,leatherworker,7876,Lein Cat,5,34
13637,Durandal,leatherworker,7637,Ozi' San,5,35
13638,Durandal,leatherworker,7502,Monet Mm,5,36
13639,Durandal,leatherworker,6715,Mirinn Sio,5,37
13640,Durandal,leatherworker,6651,Kazie Reisburg,5,38
13641,Durandal,leatherworker,6561,Mia Perle,5,39
13642,Durandal,leatherworker,6480,Me Mei,5,40
13643,Durandal,leatherworker,6017,Yume Paisen,5,41
13644,Durandal,leatherworker,5727,Zeff Uisce,5,42
13645,Durandal,leatherworker,5340,Miru Ropo,5,43
13646,Durandal,leatherworker,4620,Ley Herschel,5,44
13647,Durandal,leatherworker,4490,Kamio Eisen,5,45
13648,Durandal,leatherworker,4468,Bisco Arsye,5,46
13649,Durandal,leatherworker,4198,Oh Kome,5,47
13650,Durandal,leatherworker,4137,Sakura Song,5,48
13651,Durandal,leatherworker,4079,Yura Tachibana,5,49
13652,Durandal,leatherworker,4073,Athena Jaz,5,50
13653,Durandal,leatherworker,3769,Punimu Tor,5,51
13654,Durandal,leatherworker,3757,Latchet Claudius,5,52
13655,Durandal,leatherworker,3713,Slarin Metal,5,53
13656,Durandal,leatherworker,3663,Piro Roro,5,54
13657,Durandal,leatherworker,3513,Diana Crest,5,55
13658,Durandal,leatherworker,3314,Temari Valley,5,56
13659,Durandal,leatherworker,3228,Luminous Caelum,5,57
13660,Durandal,leatherworker,3087,Hal Midurhi,5,58
13661,Durandal,leatherworker,3073,Rinshia Festivita,5,59
13662,Durandal,leatherworker,3061,Rem Galliano,5,60
13663,Durandal,leatherworker,2850,Lachet Hertling,5,61
13664,Durandal,leatherworker,2790,Rio Amakusa,5,62
13665,Durandal,leatherworker,2766,Ita Daku,5,63
13666,Durandal,leatherworker,2750,Temujin Phoenix,5,64
13667,Durandal,leatherworker,2727,Nova Era,5,65
13668,Durandal,leatherworker,2719,Peko Qestir,5,66
13669,Durandal,leatherworker,2700,Yui Omix,5,67
13670,Durandal,leatherworker,2597,Skye Melon,5,68
13671,Durandal,leatherworker,2440,Maki Giulietta,5,69
13672,Durandal,leatherworker,2409,Sakuya Lyra,5,70
13673,Durandal,leatherworker,2400,Erika Reitmaier,5,71
13674,Durandal,leatherworker,2357,Clelia Fortner,5,72
13675,Durandal,leatherworker,2327,Towa Crown,5,73
13676,Durandal,leatherworker,2300,Shikina Kina,5,74
13677,Durandal,leatherworker,2158,Nyauu'a Raillon,5,75
13678,Durandal,leatherworker,2088,W'coo Renard,5,76
13679,Durandal,leatherworker,2038,Sadakami Oct,5,77
13680,Durandal,leatherworker,1972,Merry Nightmare',5,78
13681,Durandal,leatherworker,1928,Asagi Noble,5,79
13682,Durandal,leatherworker,1920,Benedict Weathertop,5,80
13683,Durandal,leatherworker,1854,Yuhri Glareshilt,5,81
13684,Durandal,leatherworker,1802,Ruka Sagituki,5,82
13685,Durandal,leatherworker,1782,Karel Maynard,5,83
13686,Durandal,leatherworker,1773,Miinya Neputio,5,84
13687,Durandal,leatherworker,1748,Lyralen Swiftwind,5,85
13688,Durandal,leatherworker,1747,Yuriha Branbal,5,86
13689,Durandal,leatherworker,1740,Daguza Valdemar,5,87
13690,Durandal,leatherworker,1719,Joseph Brow,5,88
13691,Durandal,leatherworker,1711,Ayapin Dubois,5,89
13692,Durandal,leatherworker,1698,Marion Laurant,5,90
13693,Durandal,leatherworker,1671,Elys Hezz,5,91
13694,Durandal,leatherworker,1631,Nine Curtiss,5,92
13695,Durandal,leatherworker,1590,Sawame Aqua,5,93
13696,Durandal,leatherworker,1587,Alexandros Uver,5,94
13697,Durandal,leatherworker,1586,Iris Rainwater,5,95
13698,Durandal,leatherworker,1560,Iroha Minaduki,5,96
13699,Durandal,leatherworker,1556,Lupus Ao,5,97
13700,Durandal,leatherworker,1551,Wistaria Field,5,98
13701,Durandal,leatherworker,1500,Kuro Wolf,5,99
13702,Durandal,leatherworker,1459,Yuzuriha Xian,5,100
13703,Durandal,weaver,783077,Pyeongseop Shin,5,1
13704,Durandal,weaver,666992,Pax Pfail,5,2
13705,Durandal,weaver,597563,You Me,5,3
13706,Durandal,weaver,209250,Licia Scarlet,5,4
13707,Durandal,weaver,202405,Bitter Chocola,5,5
13708,Durandal,weaver,191912,Akky Nyakky,5,6
13709,Durandal,weaver,110642,Nicki Azalea,5,7
13710,Durandal,weaver,100996,Aquarius Raine,5,8
13711,Durandal,weaver,98394,Balian Ibelin,5,9
13712,Durandal,weaver,62532,Noisette Hazel,5,10
13713,Durandal,weaver,53217,Kanae Niwa,5,11
13714,Durandal,weaver,33851,Cool Tachibana,5,12
13715,Durandal,weaver,32074,Lucy Selene,5,13
13716,Durandal,weaver,30305,Tubame Hina,5,14
13717,Durandal,weaver,29266,Metis Chronica,5,15
13718,Durandal,weaver,21674,Mochi Anko'ro,5,16
13719,Durandal,weaver,20700,Hann Pen,5,17
13720,Durandal,weaver,20327,Ichika Tachikake,5,18
13721,Durandal,weaver,20243,Fynn Klein,5,19
13722,Durandal,weaver,18054,Sakuya Lyra,5,20
13723,Durandal,weaver,15668,Groseille Currant,5,21
13724,Durandal,weaver,14041,Kazavana Yatsurugi,5,22
13725,Durandal,weaver,13427,Cuco Lewin,5,23
13726,Durandal,weaver,12617,Kuma Pon,5,24
13727,Durandal,weaver,12262,Nene Mimi,5,25
13728,Durandal,weaver,11496,Mari Nina,5,26
13729,Durandal,weaver,10813,Swain Vindicta,5,27
13730,Durandal,weaver,9888,Ran Roland,5,28
13731,Durandal,weaver,9088,Yevgeny Dragunov,5,29
13732,Durandal,weaver,9025,Gulong Shen,5,30
13733,Durandal,weaver,9018,Dann Blitzer,5,31
13734,Durandal,weaver,8982,Bronco Billy,5,32
13735,Durandal,weaver,8159,Takos Puripuri,5,33
13736,Durandal,weaver,7495,Disc Tsukue,5,34
13737,Durandal,weaver,7216,Nenne Collins,5,35
13738,Durandal,weaver,6937,Ulrika Halkora,5,36
13739,Durandal,weaver,6698,Aziko Azi,5,37
13740,Durandal,weaver,6683,Ruin Signam,5,38
13741,Durandal,weaver,6413,Ryu Snowla,5,39
13742,Durandal,weaver,6246,Myus Gardenia,5,40
13743,Durandal,weaver,6145,Fmy Happy,5,41
13744,Durandal,weaver,5995,Miyagi Club,5,42
13745,Durandal,weaver,5988,Zephiris Arffi,5,43
13746,Durandal,weaver,5283,Elfelion Herzester,5,44
13747,Durandal,weaver,5274,Meme Minnie,5,45
13748,Durandal,weaver,5101,Natsuuchiwa Burger,5,46
13749,Durandal,weaver,5099,Reihult Booker,5,47
13750,Durandal,weaver,5049,Pasta Italiana,5,48
13751,Durandal,weaver,5026,Neko Kusako,5,49
13752,Durandal,weaver,4930,Baleia Estrela,5,50
13753,Durandal,weaver,4930,Erin Speranza,5,51
13754,Durandal,weaver,4812,Amato Mol,5,52
13755,Durandal,weaver,4639,Chiduo Ley,5,53
13756,Durandal,weaver,4510,Shiho Animator,5,54
13757,Durandal,weaver,4253,Bercut Rune,5,55
13758,Durandal,weaver,4234,Ruruela Muffin,5,56
13759,Durandal,weaver,4201,Pyro Baby,5,57
13760,Durandal,weaver,4197,Popy Melo,5,58
13761,Durandal,weaver,4163,White White,5,59
13762,Durandal,weaver,4102,Fia Eberwein,5,60
13763,Durandal,weaver,4060,Tyokopa Recipe,5,61
13764,Durandal,weaver,4049,Lahaina Rockbell,5,62
13765,Durandal,weaver,4040,Egoist Cait-sith,5,63
13766,Durandal,weaver,3858,Pu Ru,5,64
13767,Durandal,weaver,3742,Kota Trish,5,65
13768,Durandal,weaver,3701,Lupus Ao,5,66
13769,Durandal,weaver,3697,Slarin Metal,5,67
13770,Durandal,weaver,3663,Gisele Garcia,5,68
13771,Durandal,weaver,3635,Scotch Airelle,5,69
13772,Durandal,weaver,3539,Erika Reitmaier,5,70
13773,Durandal,weaver,3512,Hasewo Dadashan,5,71
13774,Durandal,weaver,3430,Yua Sky,5,72
13775,Durandal,weaver,3373,Mj Lady,5,73
13776,Durandal,weaver,3367,Seri Plumeria,5,74
13777,Durandal,weaver,3356,Sye Sie,5,75
13778,Durandal,weaver,3238,Ancano Magnus,5,76
13779,Durandal,weaver,3208,Yuuri Mamitasu,5,77
13780,Durandal,weaver,3185,Yuuri Singa,5,78
13781,Durandal,weaver,3172,Yulina Micot,5,79
13782,Durandal,weaver,3136,Ruoh Whiteaways,5,80
13783,Durandal,weaver,3122,Kanade Hoshikado,5,81
13784,Durandal,weaver,3104,Haru Rawlins,5,82
13785,Durandal,weaver,3095,Kinako Milk,5,83
13786,Durandal,weaver,3044,Luminous Caelum,5,84
13787,Durandal,weaver,3043,Kuromiti Shino,5,85
13788,Durandal,weaver,2965,Chiyu Yuzuki,5,86
13789,Durandal,weaver,2944,Tanya Deguretyaf,5,87
13790,Durandal,weaver,2932,Tomonoshin Ariga,5,88
13791,Durandal,weaver,2781,Hansel Faber,5,89
13792,Durandal,weaver,2726,Lony Felis,5,90
13793,Durandal,weaver,2726,Miso Menma,5,91
13794,Durandal,weaver,2698,Couteau Eminceur,5,92
13795,Durandal,weaver,2695,Aoi Komaki,5,93
13796,Durandal,weaver,2680,Pasty Moo,5,94
13797,Durandal,weaver,2671,Rin Mcdowell,5,95
13798,Durandal,weaver,2610,Falka Vogelweide,5,96
13799,Durandal,weaver,2557,Izayoi Sakuya',5,97
13800,Durandal,weaver,2534,Kota Slapshot,5,98
13801,Durandal,weaver,2520,Ad Green,5,99
13802,Durandal,weaver,2490,Neko Sable,5,100
13803,Durandal,alchemist,440083,Stella Belle,5,1
13804,Durandal,alchemist,403910,Mirai Jin,5,2
13805,Durandal,alchemist,250203,Shaula Kirche,5,3
13806,Durandal,alchemist,240564,Nim Meleth,5,4
13807,Durandal,alchemist,226395,Homura Mura,5,5
13808,Durandal,alchemist,202678,Karazisi Kotobuki,5,6
13809,Durandal,alchemist,200552,Gille Murdoch,5,7
13810,Durandal,alchemist,193529,Gray More,5,8
13811,Durandal,alchemist,190615,Francis Dubreuil,5,9
13812,Durandal,alchemist,176091,Michil Magata,5,10
13813,Durandal,alchemist,175546,Hansel Faber,5,11
13814,Durandal,alchemist,160669,Mizuha Setsu,5,12
13815,Durandal,alchemist,148386,Tobihiro Tobicca,5,13
13816,Durandal,alchemist,141878,Jamil Burj,5,14
13817,Durandal,alchemist,103368,Nemuko Makura,5,15
13818,Durandal,alchemist,87515,Yu Leg,5,16
13819,Durandal,alchemist,53418,Natalia Cendrillon,5,17
13820,Durandal,alchemist,49942,Gogo Pooh,5,18
13821,Durandal,alchemist,26573,Lonya Stembel,5,19
13822,Durandal,alchemist,24162,Yoz Pin,5,20
13823,Durandal,alchemist,23740,Hughselt Green,5,21
13824,Durandal,alchemist,22314,Homachi Habaki,5,22
13825,Durandal,alchemist,21268,Hoppe Mugyu,5,23
13826,Durandal,alchemist,20781,Sebasu Tein,5,24
13827,Durandal,alchemist,16083,Alshe Argent,5,25
13828,Durandal,alchemist,13195,Keeskens Willem,5,26
13829,Durandal,alchemist,12052,Wahu Bosshy,5,27
13830,Durandal,alchemist,12025,Mikki Noa,5,28
13831,Durandal,alchemist,10908,Angela Baby,5,29
13832,Durandal,alchemist,10661,Yoru Siduki,5,30
13833,Durandal,alchemist,10423,Sheta Rokka,5,31
13834,Durandal,alchemist,10145,Lovecraft Orz,5,32
13835,Durandal,alchemist,10039,Mirin Yuzuka,5,33
13836,Durandal,alchemist,9553,Citrine Quarz,5,34
13837,Durandal,alchemist,9122,Bloodspiller Saito,5,35
13838,Durandal,alchemist,8484,Dante Lionne,5,36
13839,Durandal,alchemist,7649,Akira M'cypris,5,37
13840,Durandal,alchemist,7181,Leonhard Reve,5,38
13841,Durandal,alchemist,7160,Judea Ged,5,39
